,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Izvedba_diskografija,Url_diskografija,Song_diskografija,Aranžman_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Album_9_diskografija
105,l6V8OOIw_1_105,Magazin,Magazin,Oko moje sanjivo,104385,"Oko moje sanjivo 
davno se razdanilo 
podji, tajno ljubim te
da nam netko ne dodje 

Nikom nemoj odati 
svu noc smo se ljubili 
nema tajne, tajnije 
od mene i od tebe 
 
Ref.
Odavno mjesec, mjesec je 
pobjegao jutro je moramo i mi 
nema vremena da me diras usnama netko dolazi 

Mjesec, mjesec je 
pobjegao jutro je moramo i mi 
ne bi bilo pametno 
da nas nadju zajedno

Nikom nemoj odati 
svu noc smo se ljubili 
nema tajne, tajnije 
od mene i od tebe

Ref.

Mjesec, mjesec je 
pobjegao jutro je moramo i mi 
ne bi bilo pametno 
da nas nadju zajedno
(3x)","https://tekstovi.net/2,95,6070.html",,Oko moje sanjivo,My dreamy eye,Piši mi (1985),"Oko moje sanjivo
1
davno se razdanilo
pođi, tajno ljubim te
da nam netko ne dođe. Nikom nemoj odati
svu noć smo se ljubili
nema tajne, tajnije
od mene i od tebe. Ref.
Odavno mjesec, mjesec je
pobjegao jutro je moramo i mi
nema vremena da me diraš usnama netko dolazi. Mjesec, mjesec je
pobjegao jutro je moramo i mi
ne bi bilo pametno
da nas nađu zajedno. Nikom nemoj odati
svu noć smo se ljubili
nema tajne, tajnije
od mene i od tebe. Ref.. Mjesec, mjesec je
pobjegao jutro je moramo i mi
ne bi bilo pametno
da nas nađu zajedno","My dreamy eye
it was dawn a long time ago
come, secretly, please
before someone shows up. Don't tell anyone
we kissed the whole night
there's no secret more secretive
from me and you. Chorus
Since long ago, the moon, the moon
ran away, it is morning, we have to go too
there's no time to touch me with your lips, someone is coming. The moon, the moon
ran away, it is morning, we have to go too
it wouldn't be good
if they found us together. Don't tell anyone
we were kissing the whole night
there's no secret more secretive
from me and you. Chorus. The moon, the moon
ran away, it is morning, we have to go too
it wouldn't be good
if they found us together",https://lyricstranslate.com/en/oko-moje-sanjivo-my-dreamy-eye.html,['Tonči Huljić'],['Nenad Ninčević'],['Magazin'],https://diskografija.com/pjesma/oko-moje-sanjivo-559.htm,Oko moje sanjivo,['Mato Došen'],1985 - Piši mi,1993 - Najbolje godine,2006 - The platinum collection,,,,,,
106,l6V8OOIw_1_106,Magazin,Magazin,Opijum,85402,"Ne vjerujem vise ljudima
kada o tebi govore
uvijek lazu zasto ne bi i sada
ja im ne vjerujem to da ti nisi vise moj

Ref. 2x
Ne daj mene za nju, zlato za prasinu
mog' srca si sum i za um opijum
ne daj usne za sol, moju ljubav za bol
na nebu, na dnu ja sam tu, ja sam tu
 
Ja im ne vjerujem to
da ti nisi vise moj

Ne daj mene za nju, zlato za prasinu
mog' srca si sum i za um opijum
ne daj usne za sol, moju ljubav za bol
na nebu, na dnu ja sam ti tu

Ne daj mene za nju, zlato za prasinu
mog' srca si sum i za um opijum
ne daj usne za sol, moju ljubav za bol
na nebu, na dnu ja sam ti tu

Ne daj mene za nju
zlato za prasinu
i za um opijum","https://tekstovi.net/2,95,6074.html",,Opijum,Opium,Dora 1997,"Ne vjerujem više ljudima
1
kad o tebi govore
uvijek lažu zašto ne bi i sada
ja im ne vjerujem to,
da ti nisi više moj. Ref. 2x
Ne daj mene za nju,
zlato za prašinu
mog srca si šum
i za um opijum
ne daj usne za sol,
moju ljubav za bol
na nebu, na dnu
ja sam tu, ja sam tu. Ja im ne vjerujem to
da ti nisi više moj. Ne daj mene za nju, zlato za prašinu
mog' srca si šum i za um opijum
ne daj usne za sol, moju ljubav za bol
na nebu, na dnu ja sam ti tu. Ne daj mene za nju, zlato za prašinu
mog' srca si šum i za um opijum
ne daj usne za sol, moju ljubav za bol
na nebu, na dnu ja sam ti tu. Ne daj mene za nju
zlato za prašinu
i za um opijum","I don´t trust people anymore
when they talk about you
they alway lie, why wouldn´t lie now too
I don´t belive that
you´re not mine anymore. Chorus:
Don´t change me for her
gold for dust
you´re murmur of my heart
and opium for my mind
don´t change lips for salt
my love for pain
on the sky, at the bottom
I´m here. I don´t belive that
you´re not mine anymore. Don´t change me for her gold for dust
you´re murmur of my heart and opium for my mind
don´t change lips for salt, my love for pain
on the sky, at the bottom, I´m here. Don´t change me for her gold for dust
you´re murmur of my heart and opium for my mind
don´t change lips for salt, my love for pain
on the sky, at the bottom, I´m here. Don´t change me for her
gold for dust
opium for my mind",https://lyricstranslate.com/en/opijum-opium.html-1,,,,,,,,,,,,,,,
107,l6V8OOIw_1_107,Magazin,Magazin,"Oprosti, mala",64067,"Da mi je samo da se nadjem tu
kad priznas sam sebi, Bogu i narodu
da sam ja bila najbolja

Vjetar te nosi, ja zaustavljam
koliko moj si, da ti ne pricam
da sa mnom si bio najbolji
 
Ref.
A gdje sam to sada
bez ljepote i sjaja
otkad dosao si s vjetrom kroz vrata
i rek'o, oprosti, mala, oprosti, mala

Oprosti za ono sto ti nikad nisam dao
zasluzila jesi, al' bolje nisam znao
rek'o i otisao, rek'o i otisao

Da sam ja bila najbolja
","https://tekstovi.net/2,95,15506.html",,Oprosti mala,"Forgive me, baby",Oprosti mala,"Da mi je samo da se nađem tu
1
kad priznaš sam sebi, Bogu i narodu
da sam ja bila najbolja.. Vjetar te nosi, ja zaustavljam
koliko moj si, da ti ne pričam
da sa mnom si bio najbolji.. Ref.
A gdje sam to sada
bez ljepote i sjaja
otkad došao si s vjetrom kroz vrata
i rek'o, oprosti, mala, oprosti, mala.. Oprosti za ono što ti nikad nisam dao
zaslužila jesi, al' bolje nisam znao
rek'o i otišao, rek'o i otišao.. Da sam ja bila najbolja!","I only wish to be here
when you admit to yourself, to God and to people
that I was the best.. Wind is taking you away, I'm stopping you
How much you are mine, I won't talk to you about that
That you were the best with me.. And where I'm now
without beauty and without shine
since you came with the wind through the door
and told me: ''Forgive me, baby, forgive me, baby.''. ''Forgive me for the things I never gave you
You did deserve it, but I didn't know to do better.''
You said that and you left, said and left.. That I was the best!",https://lyricstranslate.com/en/oprosti-mala-forgive-me-baby.html,['Tonči Huljić'],['Vjekoslava Huljić'],['Magazin'],https://diskografija.com/pjesma/oprosti-mala-9121.htm,Oprosti mala,['Remi Kazinoti'],2006 - Dora 2006,2006 - Oprosti mala - Jelena Rozga,"2006 - Oprosti mala - remix - Jelena Rozga
Aranžman: Dalibor Paurić / Vedran Paurić",,,,,,
108,l6V8OOIw_1_108,Magazin,Magazin,Opusti se,5436,"Ti pred svaki oprostaj nas
u sebi krijes strah
da li sutra sve bice isto

Ili ja potrazit cu utjehu drugu
i zauvjek uzrezat tugu 
u tvojum ocima
 
Ref.
Opusti se i lezi tiho kraj mene
jer volim te i samo pogled tvoj daje mi mir
 i opojni san zbog kojeg zivim
i cekam svaki novi dan

Vjeruj mi i kada odes
sa mnom si ti 
i svo vrijeme proteklo
vracam se da doceka
sa mnom novo svitanje

I sad kada smo napokon sami 
ljubav nam kazuje put u ovoj tami
jos uvijek

Ti pogledom se branis i kazes
mi da se plasis i zato
sada moram ti reci sve

Ref.

Opusti se, opusti se, opusti se","https://tekstovi.net/2,95,41748.html",,,,,,,https://lyricstranslate.com/en/grupa-magazin-lyrics.html,['Tonči Huljić'],['Tonči Huljić'],['Magazin'],https://diskografija.com/pjesma/opusti-se-7306.htm,Opusti se,,1983 - Kokolo,1990 - Svi najveći hitovi 1983-1990,,,,,,,
109,l6V8OOIw_1_109,Magazin,Magazin,Otkada sam bez tebe,16439,"Il' me voli, il' dozvoli 
moje usne da 
na tebi napisu znak
da ti osvjetlim mrak

Il' me ljubi, il' izgubi 
ono nesto sto 
jos mozemo mi 
uzeti od ljubavi
 
Ref.
Otkada sam bez tebe
ja ne disem, trosim zrak
tri su razloga za to
prvi sto si zlato
drugi isto zato
a treci je samo nako 
sto sam luda za tobom

","https://tekstovi.net/2,95,6914.html",,,,,,,,,,,,,,,,,,,,,,
110,l6V8OOIw_1_110,Magazin,Magazin,Ovisi o tebi,15737,"Ljubi me dok tisina nam svira
s tobom bi dragi bila 
cuvaj me, skini vjetar mi s krila

Nisam ti usne probala davno
sjeti me kako je to
poslje tog znam da sve mi je ravno
 
Ref.
Ovisi o tebi, dal' sutra
zivot ce moj pratit' srecu 
ili dignut' pozdrav njoj 
jer na dane slike vrate se davne

Gdje sam ja, gdje si ti 
jos zvjezde pamte nam oci
jos se ljubav zove isto k'o mi
jer na dane slike vrate se davne

Ref. 2x

Jer na dane slike vrate se davne","https://tekstovi.net/2,95,15890.html",,Ovisi o tebi,Es hängt von dir ab,S druge strane mjeseca (2002),"Ljubi me dok tišina nam svira
1
s tobom bi dragi bila
čuvaj me, skini vjetar mi s krila. Nisam ti usne probala davno
sjeti me kako je to
poslje tog znam da sve mi je ravno. Ref.
Ovisi o tebi, dal' sutra
život će moj pratit' sreću
ili dignut' pozdrav njoj
jer na dane slike vrate se davne. Gdje sam ja, gdje si ti
još zvjezde pamte nam oči
još se ljubav zove isto k'o mi
jer na dane slike vrate se davne. Ref. 2x. Jer na dane slike vrate se davne","Küsse mich während die Stille für uns spielt.
Mit Dir wäre ich zusammen, Liebster.
Behüte mich, nimm den Wind von meinen Flügeln.. Habe Deine Lippen lange nicht probiert.
Erinnere mich daran wie das ist,
danach weiß ich, dass ich über allem stehe.. Ref.
Es hängt von Dir ab, ob morgen
mein Leben von Glück begleitet
oder lebwohl sagen wird,
denn auf die Tage kommen die Bilder der Vergangenheit zurück.. Wo bin ich, wo bist Du?
Noch erinnern sich unsere Augen an die Sterne,
noch heißt die Liebe genau wie wir.
Denn auf die Tage kommen die Bilder der Vergangenheit zurück.. Ref. 2x. Denn auf die Tage kommen die Bilder der Vergangenheit zurück.",https://lyricstranslate.com/en/ovisi-o-tebi-es-h%C3%A4ngt-von-dir-ab.html,['Tonči Huljić'],['Vjekoslava Huljić'],['Magazin'],https://diskografija.com/pjesma/ovisi-o-tebi-612.htm,Ovisi o tebi,['Fedor Boić'],,,,,,,,,
111,l6V8OOIw_1_111,Magazin,Magazin,Pa nek zivi rad,37446,"More me zena i majka njena
po cijeli dan i noc
a ja bi htio e kad bi smio
malo spavat poc

Ne pazis zete na moje dijete
na ovaj Bozji dar
ljubi je sada, sta ces i kada
ak' budes i dalje star
 
Zidam kucu trokatnicu
mjesam malter, motam zicu
da nam zivi, zivi rad
svaku vecer alat spremam
ali dzabe snage nemam
da nam zivi, zivi rad

Ref.
Moja je zenica, raspustenica, kaze
zidaj kucu trokatnicu
ali ljubi i zenicu
pa nek zivi, zivi rad

Cim zora svane i sunce grane
na noge skacem ja
brzo se brijem vitamin pijem
da mi snage da

Ne pazis zete na moje dijete
ko sto je pazim ja
al' na svu srecu tu sam i necu
da bude nesretna

Zidam kucu trokatnicu
mjesam malter, motam zicu
da nam zivi, zivi rad
svaku vecer alat spremam
ali dzabe snage nemam
da nam zivi, zivi rad

Ref.

More me zena i majka njena
tezak je zivot moj
prva me dira, a druga svira
da krenem u boj

Ne pazis zete na moje dijete
igras se vatrom pa znaj
nisu vremena da jedna zena
ceka da joj se da

Zidam kucu trokatnicu
mjesam malter, motam zicu
da nam zivi, zivi rad
svaku vecer alat spremam
ali dzabe snage nemam
da nam zivi, zivi rad

Ref.","https://tekstovi.net/2,95,14741.html",,Pa nek živi rad,,Besane noći,"More me žena i majka njena
po cijeli dan i noć
a ja bih htio e kad bih smio
malo spavat' poć. Ne paziš zete na moje dijete
na ovaj božji dar
ljubi je sada što ćeš joj kada
budeš za nju star. Refren: zidam kuću trokatnicu
miješam malter motam žicu
da nam živi živi rad
svakog dana alat spremam
ali džaba snage nemam
da nam živi živi rad
moja je ženica raspuštenica
zidaj kuću trokatnicu
ali ljubi i ženicu
pa nek živi živi rad. Čim zora svane i sunce grane
na noge skačem ja
brzo se brijem vitamin pijem
da mi snage da. Ne paziš zete na moje dijete
ko što je pazim ja
al na svu sreću tu sam i
neću da bude nesretna. Refren 1x. More me žena i majka njena
težak je život moj
prva me dira a druga svira
da krenem u boj. Ne paziš zete na moje dijete
igraš se vatrom da znaš
nisu vremena da jedna žena
čeka da joj se daš. Refren 1x",,https://lyricstranslate.com/en/magazin-pa-nek-%C5%BEivi-rad-lyrics.html,['Tonči Huljić'],['Nenad Ninčević'],['Magazin'],https://diskografija.com/pjesma/pa-nek-zivi-rad-2521.htm,Pa nek' živi rad,,1988 - Besane noći,"1993 - Najbolje godine
Aranžman: Mato Došen",,,,,,,
112,l6V8OOIw_1_112,Magazin,Magazin,Paperino,3457,"Ne mogu sebe prepoznati vise
paperino moj, moj, moj, moj
pjesme ti pisem i sanjem te nocu
paperino moj, moj, moj, moj

Nikada prije to bilo nam nije
ne, ne, nikada, da, da
k'o da si znao kad si mi dao
tu malu patkicu
 
Ref. 2x
Da si paperino, paperino
da prva ljubav bit ces
paperino, paperino
da prva tajna bit ces

Paperino, paperino
k'o sto sve majke kazu
paperino moj
samo da uvijek budes moj

Volim kad kazes, da tvoje sam malo
ljubi, ljubi, ljubim ja
sad mi se cini, vec dugo se znamo
su, su, sudbina

Sve moje noci uz tebe ce proci
sa, sa, samo ti, ti, ti
k'o da sam znala, kad sam ti krala
te prve poljubce

Ref. 2x

Sam, sam, nikad vise neces bit
jer, jer u dnu srca ces me skrit'
ti, ti k'o da znao si, znao si

Ref.","https://tekstovi.net/2,95,31354.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,,,['Magazin'],https://diskografija.com/pjesma/paperino-3388.htm,Paperino,,,,,,,,,,
113,l6V8OOIw_1_113,Magazin,Magazin,Parada,6160,"Ulazim u mrak
masa svijeta, udar toplinski
napeta k'o puska gledam
trazim tebe nagonski

U garderobi
i na razbacanoj robi
dira te bestidnica
vidim da ti godi
 
A ja na vratima
k'o ukopana stojim
i ne postojim

Ref. 2x
Kakva blamaza
 ovdje je parada
likova iz grada 
i gledaju me svi

Doznajem zadnja 
da dugo vijest smo glavna
tema kuloara, ona, ja i ti

I sad mi treba
tura da je zovem ja
prijatelji, cigareta gomila

A u zadnje vrijeme
tvoj mi prsten svugdje zapinje
sad znam da je doslo
krajnje vrijeme da ga sakrijem

Jer ja sam igrac
koji ceka i ne zuri
dama u meni kaze
digni glavu, suti

A ja bih bacala
sto pod ruku mi dodje
da me prodje

Ref. 2x","https://tekstovi.net/2,95,39309.html",,Parada,Parade,,"Ulazim u mrak, masa svijeta, udar toplinski
1
napetost ko' puška gledam, tražim tebe nagonski
u garderobi i na razbacanoj robi
dira te bestidnica, vidim da ti godi,
a ja na vratima ko ukopana stojim i ne postojim. Kakva blamaža,
ovdje je parada likova iz grada i gledaju me svi
doznajem zadnja da dugo vijest smo
glavna tema kuloara - ona, ja i ti
i sad mi treba tura da je zovem ja
prijatelji, cigareta gomila. A u zadnje vrijeme tvoj mi prsten svugdje zapinje
sad znam da je došlo krajnje vrijeme da ga sakrijem
jer ja sam igrač koji čeka i ne žuri
dama u meni kaže, digni glavu, šuti
a ja bih bacala što pod ruku mi dođe
da me prođe. Kakva blamaža,
ovdje je parada likova iz grada i gledaju me svi
doznajem zadnja da dugo vijest smo
glavna tema kuloara - ona, ja i ti
i sad mi treba tura da je zovem ja
prijatelji, cigareta gomila. Saj sikiriki taj,saj sikiriki taj
saj sikiriki taj,naj, naj,naj. Saj sikiriki taj,saj sikiriki taj
saj sikiriki taj,naj, naj,naj. Kakva blamaža,
ovdje je parada likova iz grada i gledaju me svi
doznajem zadnja da dugo vijest smo
glavna tema kuloara - ona, ja i ti
i sad mi treba tura da je zovem ja
prijatelji, cigareta gomila","I come into dark, bunch of people, heat stroke
as tense as gun I look, I look for you instinctively
in wardrobe and on the rambling clothes
Hussy is touching you, I can see you like it
and I'm standing on the door rooted and I don't exist. Chorus:2X
What a disgrace, here's a parade
of guys from the city and everyone's watching me
I'm finding out last that we're mean news for long time
topic of outside circles - her, me and you
and I need a tour now to call it
friends, a bunch of cigarettes. At the last time your ring is stuck everywhere
I know now that it's time to hide it
because I'm player who waits and doesn't hurry
Lady inside of me says, lift up your head, shut up
but I'd throw anything what comes in hand
It starts to be me. Chorus:2X
What a disgrace, here's a parade
of guys from the city and everyone's watching me
I'm finding out last that we're mean news for long time
topic of outside circles - her, me and you
and I need a tour now to call it
friends, a bunch of cigarettes. Shy see-key-re-key tie, shy see-key-re-key tie
shy see-key-re-key tie, ny, ny, ny. Shy see-key-re-key tie, shy see-key-re-key tie
shy see-key-re-key tie, ny, ny, ny. Chorus:
What a disgrace, here's a parade
of guys from the city and everyone's watching me
I'm finding out last that we're mean news for long time
topic of outside circles - her, me and you
and I need a tour now to call it
friends, a bunch of cigarettes",https://lyricstranslate.com/en/parada-parade.html,['Tonči Huljić'],['Vjekoslava Huljić'],['Magazin'],https://diskografija.com/pjesma/parada-16407.htm,Parada,['Fedor Boić'],,,,,,,,,
114,l6V8OOIw_1_114,Magazin,Magazin,"Pisi, pisi mi",64605,"Pisi, pisi mi
da l' jos me volis ti
pisi, pisi mi
jos ove jeseni

Kazi ko
kazi ko ljubi te
ko mi krade te
krade od mene
uzima mi sve
 
Pisi, pisi mi
kad vise nemas kom'
pisi, pisi mi
k'o prijatelju svom

Kazi gdje
kazi gdje da trazim te
gdje da nadjem te
sakrijem od nje
sakrijem od nje

Pisi, pisi mi
ne ostavljaj me ti
pisi, pisi mi
o svemu pisi mi

Kazi kom
kazi kom lazes sve
lazi i meni
samo ostani
samo ostani 

Kazi ko
kazi ko ljubi te
Kazi kom lazes sve
lazi i meni samo ostani
samo ostani


Lazi i meni
samo ostani
samo ostani","https://tekstovi.net/2,95,11319.html",,Piši Mi,Write To Me,Piši mi (1985),"Piši, piši mi, da l' još me voliš ti?
1
Piši, piši mi, još ove jeseni
Kaži tko, kaži tko ljubi te
Tko mi krade te, krade od mene, uzima mi sve?. Piši, piši mi kad više nemaš kom'
Piši, piši mi k'o prijatelju svom
Kaži mi, kaži gdje da tražim te
Gdje da nađem te, sakrijem od nje, sakrijem od nje.. Piši, piši mi, ne ostavljaj me ti
Piši, piši mi, o svemu piši mi
Kaži kom', kaži kom' lažeš sve
Laži i meni, samo ostani, samo ostani.. Kaži tko, kaži tko ljubi te
Kaži kom' lažeš sve
Laži i meni, samo ostani, samo ostani
Laži i meni, samo ostani, samo ostani.","Write, write to me, do you still love me?
Write, write to me, for at least this autumn
Tell me who, tell me who is kissing you
Whoever is stealing you, is stealing from me, taking everything from me?. Write, write to me when you have no one else to write to
Write, write to me as would write to your friend
Tell me, tell where to find you
Where can I find you, so that I can hide you from her, hide you from her. Write, write to me, don't leave me
Write, write to me, write to me about everything
Tell me to who you are lying about everything to
Lie to me too, just stay, just say. Tell me who, tell me who is kissing you
Tell me to who you are lying about everything to
Lie to me too, just stay, just stay
Lie to me too, just stay, just stay",https://lyricstranslate.com/en/pisi-mi-write-me.html,['Tonči Huljić'],['Nenad Ninčević'],['Magazin'],https://diskografija.com/pjesma/pisi-mi-563.htm,Piši mi,['Mato Došen'],1985 - Piši mi,1990 - Svi najveći hitovi 1983-1990,1993 - Najbolje godine,"1998 - Za dušu - Vesna Pezo
Aranžman: Goran Mačužić",2002 - Zvuk osamdesetih Zabavna i Pop 1984 - 1985,2005 - Da te mogu pismom zvati - Libar II,2006 - The platinum collection,,
