,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Izvedba_diskografija,Url_diskografija,Song_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Album_5_diskografija,Album_6_diskografija
79,Wm5tG4b5_1_79,Thompson,Thompson,Tamburaska,7859,"Sviraj, svirce,
nek' ti prsti pletu,
udala se jucer
jedina na svijetu.

Nema konja ni tih cura
da me zelja prodje,
jer kad na tren sklopim oci
ona opet dođe.
 
Ljubio sam jednu zenu,
s drugom zoru cekao,
i da mi je sve na svijetu,
to joj nisam rekao.

Cekala me cetri zime,
cetri duge jeseni,
da se smiri ovaj djavo
koji zivi u meni.

Ref.
Nocas vino mene pije,
zao mi je, zao mi je.
Nocas vino mene pije,
zao mi je, zao mi je.

Sviraj, svirce,
nek' ti prsti pletu,
udala se jucer
jedina na svijetu.

Nema konja ni tih cura
da me zelja prodje,
jer kad na tren sklopim oci
ona opet dođe.

Ljubio sam jednu zenu,
s drugom zoru cekao,
i da mi je sve na svijetu,
to joj nisam rekao.

Cekala me cetri zime,
cetri duge jeseni,
da se smiri ovaj djavo
koji zivi u meni.

Ref. x2","https://tekstovi.net/2,440,42307.html",,Tamburaška,,,"Sviraj, svirče
Nek' ti prsti pletu
Udala se jučer
Jedina na svijetu
Nema konja ni tih cura
Da me zelja prođe
Jer kad na tren sklopim oči
Ona opet dođe. Ljubio sam jednu ženu
S drugom zoru čekao
I da mi je sve na svijetu
To joj nisam rekao
Čekala me čet'ri zime
Čet'ri duge jeseni
Da se smiri ovaj đavo
Koji zivi u meni. Ref.
Noćas vino mene pije
Žao mi je, Žao mi je
Noćas vino mene pije
Žao mi je, Žao mi je. Sviraj, svirče
Nek' ti prsti pletu
Udala se jučer
Jedina na svijetu
Nema konja ni tih cura
Da me zelja prođe
Jer kad na tren sklopim oči
Ona opet dođe. Ljubio sam jednu ženu
S drugom zoru čekao
I da mi je sve na svijetu
To joj nisam rekao
Čekala me čet'ri zime
Čet'ri duge jeseni
Da se smiri ovaj đavo
Koji živi u meni. Ref. (x2)",,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-tambura%C5%A1ka-lyrics.html,['Thompson'],https://diskografija.com/pjesma/tamburaska-1536.htm,Tamburaška,1996 - Geni kameni,2009 - Druga strana,,,,,,,
80,Wm5tG4b5_1_80,Thompson,Thompson,Tamo gdje su moji korijeni,71258,"Podiglo se sunce i toplinu prosipa
a jutro mi nosi miris smilja gorskoga
pa se sjetim zlatnih suza, burnog vremena
bio sam k'o divlji vjetar svih tih godina

Kada cujem nase pjesme krv u meni vri
to je ljubav sto u dusi godinama zri
i dok vrijeme ide tu sve jace pripadam
necu svoje lice kriti samo jedno znam
 
Bog ce uvijek svakom dati 
samo treba vjerovati
biti Bozjeg lica slika 
posijati gdje si nika

Ref.
Tamo gdje su moji korijeni 
sto ljepota zivi u meni 
tamo nosim svaku pobjedu
svojoj zemlji, svome narodu

Odvest cu te u dolinu moje radosti 
kod izvora srece, pokraj rijeke mladosti
nek' nas nebo blagoslovi, snove ostvari
i sinove sokolove da nam podari

Ref. 2x

Svojoj zemlji, svome narodu

Nosim svaku pobjedu","https://tekstovi.net/2,440,19221.html",,Tamo gdje su moji korijeni,There Where My Roots Are,,"Podiglo se sunce i toplinu prosipa
a jutro mi nosi miris milja gorskoga,
pa se sjetim zlatnih suza punog vremena
bio sam k'o divlji vjetar svih tih godina.. Kada čujem naše pjesme krv u meni vri
to je ljubav što u duši godinama zri,
i dok vrijeme ide tu sve jače pripadam
neću svoje lice kriti samo jedno znam.. Bog će uvijek svakom dati
samo treba vjerovati,
biti Božjeg lica slika
posijati gdje si nika.. Tamo gdje su moji korijeni
što ljepota živi u meni,
tamo nosim svaku pobjedu
svojoj zemlji, svome narodu.. Odvest ću te u davninu moje radosti
od izvora sreće pokraj rijeke mladosti,
nek' nas nebo blagoslovi snove ostvari
i sinove sokolove da nam podari.. Tamo gdje su moji korijeni
što ljepota živi u meni,
tamo nosim svaku pobjedu
svojoj zemlji, svome narodu,
svojoj zemlji, svome narodu.. Svojoj zemlji, svome narodu,
svojoj zemlji, svome narodu.. Nosim svaku pobjedu.","The sun rose and is shedding the warmth,
And morning brings to me scent of mountain delight,
So I think of golden tears, of tumultuous time,
I was like a wild wind all those years.. When I hear our songs, the blood boils in me,
That's the love that ages for years in one's soul,
And as time goes on, I belong here ever more,
I won't hide my face, only that I know.. God will always give to everyone,
We only need to believe,
To be a picture of God's face,
To saw where you strarted to grow.. There where my roots are,
That beauty lives in me,
There I carry every victory
To my country, to my people.. I will take you to the valley of my happiness,
By the spring of happiness, by the river of youth,
May Heaven bless us, make dreams come true
And a gift of falcon sons give us. (I'd translate it as : And give us sons of falcons as a gift..). God will always give to everyone,
We only need to believe,
To be a picture of God's face,
To saw where you strarted to grow.. There where my roots are,
That beauty lives in me,
There I carry every victory,
To my country, to my people",https://lyricstranslate.com/en/Tamo-Gdje-Su-Moji-Korijeni-There-Where-My-Roots-Are.html,['Thompson'],https://diskografija.com/pjesma/tamo-gdje-su-moji-korijeni-9182.htm,Tamo gdje su moji korijeni,2006 - Bilo jednom u Hrvatskoj,2006 - Hrvatski Radijski Festival 2006,2006 - Hrvatski Radijski Festival 2006 - 24 najbolja,2006 - Hitomanija 3,['Marko Perković Thompson'],"['Marko Perković Thompson', 'Faruk Buljubašić Fayo']","['Marko Perković Thompson', 'Branimir Mihaljević', 'Tiho Orlić']",2006 - Hit Records Party,
81,Wm5tG4b5_1_81,Thompson,Thompson,Ujedini nas (feat. Luka Balvan i Marina),553,"Stavljamo pred tebe napustene
bolesne, usamljene, nemocne
molimo za tvoju ljubav

Stavljamo pred tebe nase sumnje
strahove, trazenja i lutanja
molimo za tvoju vjeru
 
Ref. 2x
Blagoslovi nas, ujedini nas
povedi nas putem mira i ljubavi

Stavljamo pred tebe nase boli
radosti, nase suze, osmjehe
hvala ti na njima

Stavljamo pred tebe nase zelje, snove
da svi budu jedno, jedno u tvome imenu 
da svi budu jedno, jedno u tvome imenu 

Ref. 4x","https://tekstovi.net/2,440,61514.html",,,,,,,https://lyricstranslate.com/en/language/english-artists,,,,,,,,,,,,
82,Wm5tG4b5_1_82,Thompson,Thompson,Uvijek vjerni tebi,34135,"Bori se za narod
i za boje doma svog
pobjedu donesi
danas sa nama je Bog

Nek' zazvone zvona
nek' na moru zapjeni se val
kada cujes himnu
bori se za Vukovar
 
Pa kazi, o-o-o
jos jace, o-o-o
pa kazi, Boze moj
ovo je narod tvoj

Ref.
Uvijek vjerni tebi
nasa zvijezdo jutarnja
uvijek vjerni tebi
nasa zeljo vatrena
uvijek vjerni tebi
nasa suzo ponosna

Nek' se tresu brda
nek' zadrhti zemlja sva
neka soko leti
gore iznad oblaka

Nek' zazvone zvona
nek' na moru zapjeni se val
s olujom u srcu
to je nasa sveta stvar

Ref.

Sjeti se slavnih dana
Zrinskih, Frankopana
onih sto su pali
i zivote dali
mladosti pokosene
krvi prolivene
kako trnje bode
na putu do slobode

Ref.

Zvijezdo jutarnja
suzo ponosna","https://tekstovi.net/2,440,33714.html",,Uvijek vjerni tebi,Always faithful to you,Ora et Labora,"Bori se za narod i za boje doma svog,
Pobjedu donesi, danas sa nama je Bog,
Nek' zazvone zvona,
nek' na moru zapjeni se val,
kada čuješ himnu bori se za Vukovar,
pa kaži oooooo, (oooooo)
još jače oooooo, (oooooo)
Pa kaži Bože moj, (Bože moj)
ovo je narod tvoj! (Narod tvoj!). Ref.
Uvijek vjerni tebi, naša zvijezdo jutarnja,
Uvijek vjerni tebi, naša željo vatrena,
Uvijek vjerni tebi, naša suzo ponosna.. Nek' se tresu brda,
Nek' zadrhti zemlja sva,
Neka sokol leti gore iznad oblaka,
Nek' zazvone zvona,
nek' na moru zapjeni se val,
s Olujom u srcu to je naša sveta stvar,
pa kaži oooooo, (oooooo)
još jače oooooo, (oooooo)
Pa kaži Bože moj, (Bože moj)
ovo je narod tvoj! (Narod tvoj!). Ref.. Sjeti se slavnih dana,
Zrinskih, Frankopana,
onih što su pali
i živote dali,
mladosti pokošene,
krvi prolivene,
kako trnje bode
na putu do slobode
Oooooo, (oooooo)
još jače oooooo, (oooooo)
Pa kaži Bože moj, (Bože moj)
ovo je narod tvoj! (Narod tvoj!). Ref.. Zvijezdo jutarnja
Suzo ponosna","Fight for your people and colors of your home
Bring victory, God is with us today
Let the bells ring
Let the wave on the sea foam
When you hear the anthem fight for Vukovar
And say ooooo (ooooo)
Even louder, ooooo (ooooo)
And say, my God (my God)
These are your people (your people!). Ref.
Always faithful to you, our morning star
Always faithful to you, our burning desire
Always faithful to you, our proud tear. Let the mountains shake
Let the ground tremble
Let the hawk fly up over the clouds
Let the bells ring
Let the wave on the sea foam
With the Storm in our hearts, it's our sacred thing
And say ooooo (ooooo)
Even louder, ooooo (ooooo)
And say, my God (my God)
These are your people (your people!). Ref.. Remember the glory days,
Zrinski, Frankopan,
The ones who have fallen,
And given their lives,
The mown down youth,
The spilled blood,
How the thorns sting
On the road to freedom
ooooo (ooooo)
Even louder, ooooo (ooooo)
And say, my God (my God)
These are your people (your people!). Ref.. Morning star
Proud tear",https://lyricstranslate.com/en/uvijek-vjerni-tebi-always-faithful-you.html,['Thompson'],https://diskografija.com/pjesma/uvijek-vjerni-tebi-16330.htm,Uvijek vjerni tebi,,,,,,,,,
83,Wm5tG4b5_1_83,Thompson,Thompson,Varala se mala,1756,"Mislio sam da je varka
plasio se da je zamka
zasto places, curice

Shvatila si da si ona
njezna, draga, meni sklona
zasto places, curice

Ref.
Nisi znala sto je ljubav, mala
pogrebljiva, prevrtljiva draga
mislila si da je ljubav sala
varala se mala, varala

Ref. 2x","https://tekstovi.net/2,440,56683.html",,Varala se mala,,Moli mala,"Mislio sam da je varka,
plašio se da je zamka
Zašto plačeš curice?
Shvatila si da si ona
nježna, draga, meni sklona
Zašto plačeš curice?. Ref.
Nisi znala što je ljubav mala
pogrebljiva, prevrtljiva draga
mislila si da je ljubav šala
varala se mala, varala. Mislio sam da je varka,
plašio se da je zamka
Zašto plačeš curice?
Shvatila si da si ona
nježna, draga, meni sklona
Zašto plačeš curice?. Ref. (x2)",,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-varala-se-mala-lyrics.html,['Thompson'],https://diskografija.com/pjesma/varala-se-mala-1489.htm,Varala se mala,,,,,,,,,
84,Wm5tG4b5_1_84,Thompson,Thompson,Vjetre s Dinare,72961,"Zaustavi se vjetre pita bi te nesto
vidjas li mi dragu i pita li za mene
prolazija jesam krajevima tvojim
draga te jos voli cijelim srcem svojim

Piju li nam vuci sa izvora vodu
da li nam slavuji pjevaju u zoru
vukovi se kriju i piju ti vodu
veseli slavuji pjevaju u zoru, pjevaju u zoru
 
Ref.
Vjetre s Dinare hej zaustavi se
vjetre s Dinare hej cujes li me
vjetre s Dinare hej poslusaj me
gdje sam rodjen tu ponesi me

Kako mi je mati otkad s ocem nije
da li sada stari priko vise pije
mati ti je dobro, ne znam mozda krije
otac ti odavno dolazija nije

Sta mi je sa bratom, kazu veliki je
sigurno je baka bolesna k'o prije
e, jos ti se braco ozenija nije
baka ti jos dida pribolila nije, pribolila nije

Ref.","https://tekstovi.net/2,440,22247.html",Perkovic Marko-thompson,"Zaustavi se, vjetre",Hold on you wind,Vjetar s Dinare,"Zaustavi se, vjetre, pita bi te nešto
1
Viđaš li mi dragu i pita li za mene?
Prolazija jesam krajevima tvojim
Draga te još voli cijelim srcem svojim. Piju li nam vuci sa izvora vodu?
Da li nam slavuji pjevaju u zoru?
Vukovi se kriju i piju ti vodu
Veseli slavuji pjevaju u zoru.
Pjevaju u zoru.. Ref.
Vjetre s Dinare, hej, zaustavi se!
Vjetre s Dinare, hej, čuješ li me?
Vjetre s Dinare, hej, poslušaj me
Gdje sam rođen, tu ponesi me. Kako mi je mati otkad s ocem nije
Da li sada stari prikoviše pije
Mati ti je dobro, ne znam, možda krije
Otac ti odavno dolazija nije. Šta mi je sa bratom, kažu, veliki je
Sigurno je baka bolesna k'o prije
E, još ti se braco oženija nije
Baka ti još dida pribolila nije
Pribolila nije. Ref.","Hold on you wind, / let me ask you something
Have you seen my darling, / ever asked about me?
I did pass by / across your countryside
Your darling still holds you / deeply in her heart. Do wolves drink our / water from the well?
Do nightingales sing / at sunrise bells?
Wolves hide away / and drink water from your well
Nightingales sing joyful / at dawn bells. Hold on you up there, / hey wind / from Dinara ridge!
Dinara wind, up there, / hey do you hear me?
Dinara wind, up there, / hey listen please to me
To where I was born, / do carry me. How is my mother now / since dad's been away?
Is my old man / led by drink astray?
Your mum is fine or / just putting it all on
Been a while / since your father came along. My brother boy, they say, / has grown to a man
Granny must be aching / the way she used to pain
Oh, your brother / hasn't married yet
Neither has granny / got over her old man. Got over her old man…",https://lyricstranslate.com/en/zaustavi-se-vjetre-hold-you-wind.html,['Thompson'],https://diskografija.com/pjesma/zaustavi-se-vjetre-1543.htm,Zaustavi se vjetre,1998 - Vjetar s Dinare,2001 - The best of,2003 - Sve najbolje 1991-2003,2006 - Tulum za dušu Vol. 3,['Marko Perković Thompson'],['Marko Perković Thompson'],['Vedran Ostojić'],2007 - Da te mogu pismom zvati - Libar VIII,
85,Wm5tG4b5_1_85,Thompson,Thompson,Volim te,127498,"Volim tvoj smijeh 
kad u oku zlatni koralj imas
o, zar je grijeh sto ponekad, dok te gledam 
zamisljam da te skidam 

Sve je tako jednostavno
kao more, dan i noc
dok uz mene se privijas mazno
znam ljubav je to, ljubav je to 
 
Ref.
Tebe je lako voljeti, kao disati zrak 
i svaki tren sa tobom je nebeski dar
tebi je lako pjevati, pogadjati sne
nikom na svijetu nije bilo lakse reci volim te 

I kad me ne diras
kolas mi kroz vene
i kao neka plava rijeka si
i strujis, strujis kroz mene 

Ref.","https://tekstovi.net/2,440,26150.html",,Volim te,,Vrijeme škorpiona (1995),"Volim tvoj smijeh
Kad u oku zlatni koralj imaš,
O, zar je grijeh što ponekad, dok te gledam
Zamišljam da te skidam?. Sve je tako jednostavno,
Kao more, dan i noć,
Dok uz mene se privijaš mazno
Znam ljubav je to, ljubav je to.. Tebe je lako voljeti, kao disati zrak
I svaki tren sa tobom je nebeski dar.
Tebi je lako pjevati, pogađati sne,
Nikom na svijetu nije bilo lakše reći volim te.. I kad me ne diraš,
Kolaš mi kroz vene
I kao neka plava rijeka si
I strujiš, strujiš kroz mene",,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-volim-te-lyrics.html,['Thompson'],https://diskografija.com/pjesma/volim-te-1502.htm,Volim te,1995 - Vrijeme škorpiona,2009 - Druga strana,,,,,,,
86,Wm5tG4b5_1_86,Thompson,Thompson,Zapali vatru,19763,"Tko mi stope broji
puse mi za vrat
tko me stalno laze
a pravi mi se brat

Dusu kad ti uzme
pusti te na miru
sustav je Sotona
u sivome sesiru
 
Kada teske kletve pomute ti glavu
lomis se u sebi i nadjes se u mraku
ali onda zora zasja usred strave
pojavi se svjetlo i zore se zaplave

Hridine i more oduvijek se bore
kako vjetar puse, jedan drugog ruse
i tako dan po dan

Tako ljudske duse istu borbu vode
tuku se sa tamom, od kada se rode
i tako noc po noc

Zapali vatru neka gori
od sebe daj sve najbolje
neka se srce hrabro bori
nek' vatra gori do pobjede
prijatelju moj

Digni se kad padnes
rodjen si za let
rodjen da se boris
da bolji bude svijet

Vikni da si spreman
vikni da si jak
andjeo ce bijeli
potjerati mrak

Ti si ratnik svjetla
u borbi protiv zla
prekrsti se, pomoli 
i ne boj se nicega

Jesi li u sebi odlucan i cvrst
jesi li u sebi slobodan i cist
digni se kad padnes
u tebi je snaga, u tebi je Krist","https://tekstovi.net/2,440,39205.html",Marko Perković,Zapali vatru,Light the fire,Ora Et Labora (2013),"Tko mi stope broji,
1
Puše mi za vrat,
Tko me stalno laže,
A pravi mi se brat?
Dušu kad ti uzme,
pusti te na miru.
Sustav je Sotona,
U sivome šeširu.. Kada teške kletve pomute ti glavu,
Lomiš se u sebi i nađeš se u mraku.
Ali onda zora zasja usred strave,
Pojavi se svjetlo i zore se zaplave.. Hridine i more oduvijek se bore,
Kako vjetar puše, jedan drugog ruše
I tako dan po dan.
Tako ljudske duše istu borbu vode,
Tuku se sa tamom, od kada se rode,
I tako noć po noć.. Zapali vatru neka gori,
Od sebe daj sve najbolje...
Neka se srce hrabro bori...
Nek' vatra gori,...do pobjede,
Prijatelju moj.. Digni se kad padneš,
Rođen si za let,
Rođen da se boriš,
Da bolji bude svijet.. Vikni da si spreman,
Vikni da si jak,
Anđeo će bijeli potjerati mrak.. Ti si ratnik svjetla
U borbi protiv zla,
Prekrsti se, pomoli
I ne boj se ničega.. Jesi li u sebi odlučan i čvrst?
Jesi li u sebi slobodan i čist?
Digni se kad padneš,
U tebi je snaga,
U tebi je Krist.","Who counts my steps,
breathes behind my neck,
who lies to me sweetly
but pretends to be my brother?
When he takes away your soul,
puts you to sleep,
the system is Satan,
in a gray hat.. When hard curses blur your mind,
you're broken down inside and found in darkness.
But then morning shines amid frights,
Light appears and mornings are washed away.. Rocks and the sea always fight each other,
As the wind blows, destroy each other
and like this day after day.
In this way people's souls drive the same fight,
beat against darkness, from when they're born,
and like this night after night.. Light the fire, let it burn,
Take all the best from yourself...
May your heart fight bravely..
Let the fire burn,...till victory
My friend.. He raises you up when you fall,
you're born to fly,
born to fight,
so that the world will be better.. Shout that you're ready,
shout that you're strong,
White angels will drive away darkness.. You're the warrior of the light,
in the fight against evil,
Make a cross and pray
and don't be afraid of anything. Are you determined and firm in yoursef?
Are you free and pure in yourself?
He raises you up when you fall,
In you is power,
in you is Christ.",https://lyricstranslate.com/en/zapali-vatru-light-fire.html,['Thompson'],https://diskografija.com/pjesma/zapali-vatru-16328.htm,Zapali vatru,,,,,,,,,
87,Wm5tG4b5_1_87,Thompson,Thompson,Zasto bas nju,10809,"Ona vise nece doci, dom je njezin visoko
Boze ako imas dusu ona sad je andjeo
a voljela je ovaj zivot moja ptica malena
iste stvari, iste pjesme, sve na svijetu kao ja

Ref. 2x
Eeeee, nju, zasto bas nju, kada sam je volio
nju, zasto bas nju, kada sam Te molio

Bozic skoro pa ce doci, ja cu na nju cekati
ljudi kazu da te noci zemljom prodju andjeli
jer ja znam da ona nece moci dugo bez mene
jedne noci ja cu doci, k'o i ona pred Tebe

Ref. 2x","https://tekstovi.net/2,440,31656.html",,Zašto baš nju,,,"Ona više neće doći, dom je njezin visoko
Bože ako imaš dušu ona sad je anđeo
a voljela je ovaj život moja ptica malena
iste stvari, iste pjesme, sve na svijetu kao ja. Eeeee, nju, zašto baš nju, kada sam je volio
nju, zašto baš nju, kada sam Te molio
Eeeee, nju, zašto baš nju, kada sam je volio
nju, zašto baš nju, kada sam Te molio. Božić skoro pa će doći, ja ću na nju čekati
ljudi kažu da te noći zemljom prođu anđeli
jer ja znam da ona neće moći dugo bez mene
jedne noći ja ću doći, k'o i ona pred Tebe. Ref.",,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-za%C5%A1to-ba%C5%A1-nju-lyrics.html,['Thompson'],https://diskografija.com/pjesma/zasto-bas-nju-1537.htm,Zašto baš nju,,,,,,,,,
88,Wm5tG4b5_1_88,Thompson,Thompson,Zasto si se okomila na me,24016,"Moje je srce hladno kao inje
a moju je dusu uhvatilo trnje 
slusaj me, sestro, nisam laka meta
reci majci nisam ja za zeta

Sto se pravis kao da si njezna
nije ti ravna ni kraljica snjezna
ajde bjezi, s tobom gubim vrijeme
necu na vrat uzeti probleme

Ref.
Ej, zasto si se okomila na me
nadji drugo za plakanje rame
znam da nisi med i mlijeko
ti si ljuta zmija, seko","https://tekstovi.net/2,440,6674.html",,Zašto si se okomila na me,,Vjetar s Dinare (1998),"Moje je srce hladno kao inje
a moju je dušu uhvatilo trnje
slušaj me, sestro, nisam laka meta
reci majci nisam ja za zeta. Što se praviš kao da si nježna
nije ti ravna ni kraljica snježna
ajde bježi, s tobom gubim vrijeme
neću na vrat uzeti probleme. Ref (x2). Ej, zašto si se okomila na me
nađi drugo za plakanje rame
znam da nisi med i mlijeko
ti si ljuta zmija, seko. Što se praviš kao da si nježna
nije ti ravna ni kraljica snježna
ajde bježi, s tobom gubim vrijeme
neću na vrat uzeti probleme. Ref (x2)",,https://lyricstranslate.com/en/thompson-marko-perkovi%C4%87-za%C5%A1to-si-se-okomila-na-me-lyrics.html,['Thompson'],https://diskografija.com/pjesma/zasto-si-se-okomila-na-me-1550.htm,Zašto si se okomila na me,1998 - Vjetar s Dinare,2001 - The best of,,,,,,,
89,Wm5tG4b5_1_89,Thompson,Thompson,Zeleno je bilo polje,25837,"Ej, divojko, lipa li si
moja nisi, a cija ti si
sicam te se, kako ne bi
lazem sada samom sebi

Dao sam ti srce svoje
samo zbog lipote tvoje
na tom polju prosute
 

Ref. 2x
Zeleno, zeleno je bilo polje
zlatno sunce iznad nas

Ladna vodo, krvi moja
sad mi triba snaga tvoja
napoji mi ljubav moju
da joj pivam pismu svoju","https://tekstovi.net/2,440,19441.html",Marko Perkovic Thompson,Zeleno je bilo polje,Zeleno je bilo polje,,"Ej divojko lipa li si
1
Moja nisi a čija ti si
Sićam te se kako ne bi
Lažem sada samom sebi
Dao sam ti srce svoje
Samo zbog lipote tvoje
Na tom polju prosute
Dao sam ti srce svoje
Samo zbog lipote tvoje
Na tom polju prosute. Zeleno, zeleno je bilo polje
Zlatno sunce iznad nas
Zeleno, zeleno je bilo polje
Zlatno sunce iznad nas. Hladna vodo, krvi moja
Sad mi triba, snaga tvoja
Napoji mi ljubav moju
Da joj pivam pismu svoju
Dao sam ti srce svoje
Samo zbog lipote tvoje
Na tom polju prosute. Zeleno, zeleno je bilo polje
Zlatno sunce iznad nas
Zeleno, zeleno je bilo polje
Zlatno sunce iznad nas","Hey , girl, you are pretty
To whom do you belong, not to me
I remember you, how wouldn´t I
I´m lying to myself now
I gave you my heart
Just for your beauty
Spilled on that field
I gave you my heart
Just for your beauty
spilled on that field. Green, green was the field
The golden sun above us
Green, green was the field
The golden sun above us. Cold water, my blood
Now I need your strenght
Give my love to drink
To sing her my song
I gave you my heart
Just for your beauty
Spilled on that field. green, green was the field
the golden sun above us
green ,green was the field
the golden sun above us",https://lyricstranslate.com/en/Zeleno-je-bilo-polje-Zeleno-je-bilo-polje.html,['Thompson'],https://diskografija.com/pjesma/zeleno-je-bilo-polje-1556.htm,Zeleno je bilo polje,1999 - Etnofest Neum 1999,2001 - The best of,"2002 - E, moj narode",,['Marko Perković Thompson'],"['Marko Perković Thompson', 'M. Dotur']",['Vedran Ostojić'],,
90,Wm5tG4b5_1_90,Thompson,Thompson,Zmija me za srce ugrizla,47286,"Dusu moju ti si ukrala
na krov svijeta si je ponijela
tijelom svojim uzavrelim
sa ocima tim nevjernim
razum kao dim pomutila

Gdje je moja ljubav nestala
kose crne duge rasplela
kome oni divni nokti
srecu toce sad u votki
usne joj sapcu volim te
 
Ref.
Zmija me za srce ugrizla
mjesecina svu noc trazila
od zivota sam se krio
sa usana otrov pio
crna moja, moja nevjero

Kroz moj zivot zene prolaze
razne price sobom donose
sve od mene casu nose
a sa njom se zivot prospe
teske boli oci sklopise

Ref. 2x

Crna moja, moja nevjero
(2x)","https://tekstovi.net/2,440,15456.html",,Zmija me za srce ugrizla,A Snake Bit My Heart,,"Dušu moju ti si ukrala
1
Na krov svijeta si je ponijela
Tijelom svojim uzavrelim
Sa očima tim nevjernim
Razum kao dim pomutila. Gdje je moja ljubav nestala
Kose crne duge rasplela
Kome oni divno nokti
Sreću toče sad u votki
A usne joj šapću volim te. Zmija me za srce ugrizla
Mjesečina svu noć tražila
Od života sam se krio,
Sam u snama otrov pio
Crna moja, moja nevjero. Kroz moj život žene prolaze
Prazne priče sobom donose
Sve od mene čašu nose,
A sa njom se život prospe
Teško boli, oči sklopiše","You've stolen my soul
took it with you to the top of the world
with your hot body
with those wandering eyes
blurred my reasoning like smoke. Where did my love disappear
she set her long black hair free
To whom are those beautiful nails
pouring happiness in vodka now
And her lips whisper I love you. A snake bit my heart
Moonlight was on guard all night
I've been hiding from life
Alone in dreams drank poison
My brunette, my infidelity. Women are passing through my life
they bring empty stories along
they all take a glass from me
and life was wasted with her
It hurts like hell, eyes got closed",https://lyricstranslate.com/en/zmija-me-za-srce-ugrizla-snake-bit-my-heart.html,['Thompson'],https://diskografija.com/pjesma/zmija-me-za-srce-ugrizla-1481.htm,Zmija me za srce ugrizla,1992 - Moli mala,2001 - The best of,2009 - Druga strana,,,,,,
91,Wm5tG4b5_1_91,Thompson,Thompson,Zvona zvone Bozic je,14922,"Zvona zvone, Bozic je
moj se narod raduje

Tiha pjesma cuje se
k'o da zvone biseri
to ne pjeva zvijezda roj
to su mali andjeli
 
Boze, cuvaj ovaj dom
budi nocas sa nama
neka vlada zauvijek
mir u nasim srcima

Ref. 2x
Zvona zvone, Bozic je
moj se narod raduje
hvala tebi, Boze moj
dao si nam zivot svoj

Ref. 2x","https://tekstovi.net/2,440,43196.html",,Božićna,Christmas,Geni Kameni,"Zvona zvone, Božić je
moj se narod raduje
Tiha pjesma čuje se
k'o da zvone biseri
to ne pjeva zvijezda roj
to su mali anđeli. Bože, čuvaj ovaj dom
budi noćas sa nama
neka vlada zauvijek
mir u našim srcima. Ref. (x2)
Zvona zvone, Božić je
moj se narod raduje
hvala tebi, Bože moj
dao si nam život svoj. Bože, čuvaj ovaj dom
budi noćas sa nama
neka vlada zauvijek
mir u našim srcima. Ref. (x2)","The Christmas bells are ringing
My people rejoice
A quiet song is heard
Like pearls ringing
This is not sung by a star
They are small angels. God, look after this home
Be with us tonight
Let him rule forever
Peace be in our hearts. Ref. (x2)
The Christmas bells are ringing
My people rejoice
Thankyou my God
For giving your life for us. God, look after this home
Be with us tonight
Let him rule forever
Peace be in our hearts. Ref. (x2)",https://lyricstranslate.com/en/bo%C5%BEi%C4%87na-christmas.html,['Thompson'],https://diskografija.com/pjesma/bozicna-1539.htm,Božićna,1996 - Geni kameni,2007 - Da te mogu pismom zvati Libar X,,,,,,,
