Artist,Artist_discogs,Song_discogs,Song_duration_discogs,Written-By_discogs,Album_title_discogs,Lyrics By_discogs,Music By_discogs,Album_year_discogs,Written By_discogs,Flute_discogs,Translated By_discogs,Arranged By_discogs,Conductor_discogs,Orchestra_discogs,Adapted By_discogs,Adapted By (Text)_discogs,Translated By [Uncredited]_discogs,Adapted By (Text) [Uncredited]_discogs,Written-By [Original Lyrics/Uncredited]_discogs,Adapted By (Text) [Adapt.]_discogs,Choir_discogs,Backing Vocals_discogs,Lyrics By [A1]_discogs,Lyrics By [A2]_discogs,Lyrics By [A3]_discogs,Lyrics By [A4]_discogs,Lyrics By [A6]_discogs,Lyrics By [A7]_discogs,Music By [A1_discogs,A2_discogs,A3_discogs,A4_discogs,A6_discogs,A7]_discogs,Written-By [A5_discogs,A8]_discogs,Lyrics By [B1_discogs,B2_discogs,B5]_discogs,Lyrics By [B3]_discogs,Lyrics By [B4]_discogs,Lyrics By [B6]_discogs,Lyrics By [B7]_discogs,Music By [B1]_discogs,Music By [B2_discogs,Music By [B3_discogs,B6_discogs,B7]_discogs,Music By [B4]_discogs,Featuring_discogs,Written By [Lyrics]_discogs,Composed By_discogs,Soloist_discogs,Lyrics By [Original German]_discogs,Lyrics By [Original Italian]_discogs,Lyrics By [Original English]_discogs,Performer_discogs,Songwriter_discogs,Album_year_title_discogs,All_albums_discogs
Tereza Kesovija,Tereza Kesovija,La Chanson De Lara (Larina Pjesma),,,Live A L'Olympia - Paris,,Maurice Jarre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Live A L'Olympia - Paris,nan-Live A L'Olympia - Paris
Tereza Kesovija,Tereza Kesovija,Pjesma O Herceg-Novome,,Dušan Seferović,"Ansambl ""Bokelji"" Herceg-Novi",,,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tereza Kesovija,,,,,,"1989.0-Ansambl ""Bokelji"" Herceg-Novi","1989.0-Ansambl ""Bokelji"" Herceg-Novi"
Tereza Kesovija,Tereza Kesovija,Hercegnovske Noći,,Dušan Seferović,"Ansambl ""Bokelji"" Herceg-Novi",,,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1989.0-Ansambl ""Bokelji"" Herceg-Novi","1989.0-Ansambl ""Bokelji"" Herceg-Novi"
Tereza Kesovija,Tereza Kesovija,Ako Si Pošla Spat,,,"Ansambl ""Bokelji"" Herceg-Novi",,,1989.0,,,,L. Seferović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1989.0-Ansambl ""Bokelji"" Herceg-Novi","1989.0-Ansambl ""Bokelji"" Herceg-Novi"
Tereza Kesovija,Tereza Kesovija,"Majko, Igla I Bičvica",,,"Ansambl ""Bokelji"" Herceg-Novi",,,1989.0,,,,Dragan Rakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1989.0-Ansambl ""Bokelji"" Herceg-Novi","1989.0-Ansambl ""Bokelji"" Herceg-Novi"
Tereza Kesovija,Tereza Kesovija,Zeleničke Tihe Vale,,Dušan Seferović,"Ansambl ""Bokelji"" Herceg-Novi",,,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tereza Kesovija,,,,,,"1989.0-Ansambl ""Bokelji"" Herceg-Novi","1989.0-Ansambl ""Bokelji"" Herceg-Novi"
Tereza Kesovija,Tereza Kesovija,Omili Mi U Selu Divojka,,,"Ansambl ""Bokelji"" Herceg-Novi",,,1989.0,,,,Jakov Gotovac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1989.0-Ansambl ""Bokelji"" Herceg-Novi","1989.0-Ansambl ""Bokelji"" Herceg-Novi"
Tereza Kesovija,Tereza Kesovija,Peraški Otoci,,Vladimir Brguljan,"Ansambl ""Bokelji"" Herceg-Novi",,,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tereza Kesovija,,,,,,"1989.0-Ansambl ""Bokelji"" Herceg-Novi","1989.0-Ansambl ""Bokelji"" Herceg-Novi"
Tereza Kesovija,Tereza Kesovija,Mala Moja,,,"Ansambl ""Bokelji"" Herceg-Novi",,,1989.0,,,,Dragan Rakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1989.0-Ansambl ""Bokelji"" Herceg-Novi","1989.0-Ansambl ""Bokelji"" Herceg-Novi"
Tereza Kesovija,Tereza Kesovija,Dušo Moja,,,"Ansambl ""Bokelji"" Herceg-Novi",,,1989.0,,,,Dragan Rakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1989.0-Ansambl ""Bokelji"" Herceg-Novi","1989.0-Ansambl ""Bokelji"" Herceg-Novi"
Tereza Kesovija,Tereza Kesovija,"Divna Li Je, Čija Li Je",,,"Ansambl ""Bokelji"" Herceg-Novi",,,1989.0,,,,Dragan Rakić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1989.0-Ansambl ""Bokelji"" Herceg-Novi","1989.0-Ansambl ""Bokelji"" Herceg-Novi"
Tereza Kesovija,Tereza Kesovija,Padale Su Zvijezde (Fascination),2:48,,Nezaboravne Melodije,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Nezaboravne Melodije,nan-Nezaboravne Melodije
Tereza Kesovija,Tereza Kesovija,Prodavačica Ljubičica (Violetera),3:16,,Nezaboravne Melodije,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Nezaboravne Melodije,nan-Nezaboravne Melodije
Tereza Kesovija,Tereza Kesovija,"Govori Tiše (Speak Softly, Love)",3:08,,Nezaboravne Melodije,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Nezaboravne Melodije,nan-Nezaboravne Melodije
Tereza Kesovija,Tereza Kesovija,Svi Putuju Na Jug (Coimbra),2:21,,Nezaboravne Melodije,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Nezaboravne Melodije,nan-Nezaboravne Melodije
Tereza Kesovija,Tereza Kesovija,Za Čitav Svijet (Around The World),2:51,,Nezaboravne Melodije,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Nezaboravne Melodije,nan-Nezaboravne Melodije
Tereza Kesovija,Tereza Kesovija,Ja Slijedim Svoju Zvijezdu (Quando Soli De Cuba),2:30,,Nezaboravne Melodije,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Nezaboravne Melodije,nan-Nezaboravne Melodije
Tereza Kesovija,Tereza Kesovija,Tebi Sam Vjerna (Non Ti Soordar Di Me),3:09,,Nezaboravne Melodije,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Nezaboravne Melodije,nan-Nezaboravne Melodije
Tereza Kesovija,Tereza Kesovija,Johnny Guitar,2:46,,Nezaboravne Melodije,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Nezaboravne Melodije,nan-Nezaboravne Melodije
Tereza Kesovija,Tereza Kesovija,Larina Pjesma (Chanson De Lara),2:49,,Nezaboravne Melodije,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Nezaboravne Melodije,nan-Nezaboravne Melodije
Tereza Kesovija,Tereza Kesovija,Siboney,2:57,,Nezaboravne Melodije,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Nezaboravne Melodije,nan-Nezaboravne Melodije
Tereza Kesovija,Tereza Kesovija,Jer Ta Je Pjesma Sve (This Is My Song),2:34,,Nezaboravne Melodije,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Nezaboravne Melodije,nan-Nezaboravne Melodije
Tereza Kesovija,Tereza Kesovija,Sve Je Ljepše Kad Si Tu (La Vie En Rose),2:33,,Nezaboravne Melodije,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Nezaboravne Melodije,nan-Nezaboravne Melodije
Tereza Kesovija,Tereza Kesovija,Vaya Con Dios,3:19,,Nezaboravne Melodije,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Nezaboravne Melodije,nan-Nezaboravne Melodije
Tereza Kesovija,Tereza Kesovija,Mama (Mamma),3:10,,Nezaboravne Melodije,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Nezaboravne Melodije,nan-Nezaboravne Melodije
Tereza Kesovija,Tereza Kesovija,Lambada (Original),3:21,,Lambada,Chico De Oliveira,Chico De Oliveira,,,,,Zlatko Tanodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Lambada,nan-Lambada
Tereza Kesovija,Tereza Kesovija,Lambada (Prepjev),3:22,,Lambada,Margit Antauer,Chico De Oliveira,,,,,Zlatko Tanodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Lambada,nan-Lambada
Tereza Kesovija,Tereza Kesovija,Lambada (Matrica),3:23,,Lambada,,Chico De Oliveira,,,,,Zlatko Tanodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Lambada,nan-Lambada
Tereza Kesovija,Tereza Kesovija,Diz Pra Mim (Original),3:18,,Lambada,Beto Barbosa,Beto Barbosa,,,,,Zlatko Tanodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Lambada,nan-Lambada
Tereza Kesovija,Tereza Kesovija,Diz Pra Mim (Prepjev),3:17,,Lambada,Margit Antauer,Beto Barbosa,,,,,Zlatko Tanodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Lambada,nan-Lambada
Tereza Kesovija,Tereza Kesovija,Diz Pra Mim (Matrica),3:16,,Lambada,,Beto Barbosa,,,,,Zlatko Tanodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Lambada,nan-Lambada
Tereza Kesovija,Tereza Kesovija,Ljubav Je Moj Grijeh,3:19,,Ljubav Je Moj Grijeh,M. Vukelić,Andrej Baša,,,,,Andrej Baša,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Ljubav Je Moj Grijeh,nan-Ljubav Je Moj Grijeh/2012.0-Najljepše Ljubavne Pjesme/2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,Svaki Dan,3:17,,Ljubav Je Moj Grijeh,,Đelo Jusić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Ljubav Je Moj Grijeh,nan-Ljubav Je Moj Grijeh
Tereza Kesovija,Tereza Kesovija,Ja Ne Žalim Dane,3:30,,Ljubav Je Moj Grijeh,,Zdenko Runjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Ljubav Je Moj Grijeh,nan-Ljubav Je Moj Grijeh
Tereza Kesovija,Tereza Kesovija,Nije Meni,3:40,,Ljubav Je Moj Grijeh,,Zdenko Runjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Ljubav Je Moj Grijeh,nan-Ljubav Je Moj Grijeh
Tereza Kesovija,Tereza Kesovija,Kada Odeš,3:16,,Ljubav Je Moj Grijeh,,Đelo Jusić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Ljubav Je Moj Grijeh,nan-Ljubav Je Moj Grijeh
Tereza Kesovija,Tereza Kesovija,Ja Znam Da Imam Dom,3:34,,Ljubav Je Moj Grijeh,,Walter Geiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Jung,,,,,nan-Ljubav Je Moj Grijeh,nan-Ljubav Je Moj Grijeh
Tereza Kesovija,Tereza Kesovija,Samo Ti = Che Sarà,3:04,,Ljubav Je Moj Grijeh,,Jimmy Fontana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlo Pes,,,,nan-Ljubav Je Moj Grijeh,nan-Ljubav Je Moj Grijeh
Tereza Kesovija,Tereza Kesovija,Ne Sanjaj Ljubavi Stare = Don't Cry For Me Argentina,3:36,,Ljubav Je Moj Grijeh,,Andrew Lloyd Webber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tim Rice,,,nan-Ljubav Je Moj Grijeh,nan-Ljubav Je Moj Grijeh
Tereza Kesovija,Tereza Kesovija,Ljubav Je Svuda,3:36,,Ljubav Je Moj Grijeh,,Andrej Baša,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Ljubav Je Moj Grijeh,nan-Ljubav Je Moj Grijeh
Tereza Kesovija,Tereza Kesovija,Uvijek Vraćam Se Tu,3:14,,Ljubav Je Moj Grijeh,,Tereza Kesovija,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Ljubav Je Moj Grijeh,nan-Ljubav Je Moj Grijeh/2005.0-Mojih 45 Skalina/2007.0-The Platinum Collection
Tereza Kesovija,Tereza Kesovija,Larina Pjesma/Na Stradunu/Sunčane Fontane,4:31,,Gold Mix Tereza,,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0-Gold Mix Tereza,1995.0-Gold Mix Tereza
Tereza Kesovija,Tereza Kesovija,Prijatelji Stari Gdje Ste/Tajna Života/Moja Ruka Te Traži,5:04,,Gold Mix Tereza,,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0-Gold Mix Tereza,1995.0-Gold Mix Tereza
Tereza Kesovija,Tereza Kesovija,Marinero/Sva Su Proljeća U Meni,4:06,,Gold Mix Tereza,,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0-Gold Mix Tereza,1995.0-Gold Mix Tereza
Tereza Kesovija,Tereza Kesovija,Stare Ljubavi/San Julske Noći/Ispijmo Čašu Sve Do Dna,5:03,,Gold Mix Tereza,,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0-Gold Mix Tereza,1995.0-Gold Mix Tereza
Tereza Kesovija,Tereza Kesovija,Ima Nešto Jače/Pronađi Put/I Gledam Moje Konavle,5:00,,Gold Mix Tereza,,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0-Gold Mix Tereza,1995.0-Gold Mix Tereza
Tereza Kesovija,Tereza Kesovija,"Nono, Moj Dobri Nono/Zar Ima Nešto Ljepše/Voli Me Voli",4:37,,Gold Mix Tereza,,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0-Gold Mix Tereza,1995.0-Gold Mix Tereza
Tereza Kesovija,Tereza Kesovija,Ja Sam Pjesma/Ja Slijedim Svoju Pjesmu/Uz Gradele,4:55,,Gold Mix Tereza,,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0-Gold Mix Tereza,1995.0-Gold Mix Tereza
Tereza Kesovija,Tereza Kesovija,"Nježne Strune Mandoline/Mladosti, Moja Sladka Radosti/Sutra Je Novi Dan",5:43,,Gold Mix Tereza,,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0-Gold Mix Tereza,1995.0-Gold Mix Tereza
Tereza Kesovija,Tereza Kesovija,Poljubi Me S Obje Bande/Sviraj Mi Sviraj/Nima Splita Do Splita,4:29,,Gold Mix Tereza,,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0-Gold Mix Tereza,1995.0-Gold Mix Tereza
Tereza Kesovija,Tereza Kesovija,Ljubav Je Moj Grijeh/Ja Ne Žalim Dane/Popevka Za Ljubav,4:41,,Gold Mix Tereza,,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0-Gold Mix Tereza,1995.0-Gold Mix Tereza
Tereza Kesovija,Tereza Kesovija,Ja Ću Uvijek Biti Tvoja,,,To Sam Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-To Sam Ja,nan-To Sam Ja
Tereza Kesovija,Tereza Kesovija,Baila Me,,,To Sam Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-To Sam Ja,nan-To Sam Ja
Tereza Kesovija,Tereza Kesovija,Nisam Žena Bez Tebe,,,To Sam Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-To Sam Ja,nan-To Sam Ja/2007.0-The Platinum Collection
Tereza Kesovija,Tereza Kesovija,Da Li Su Me Voljeli,,,To Sam Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-To Sam Ja,nan-To Sam Ja/2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Dubrovačka Zvona,,,To Sam Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-To Sam Ja,"nan-To Sam Ja/nan-Gdje Ima Srca, Tu Sam I Ja/2000.0-Ja Sam Pjesma (Najljepše Mediteranske Melodije)/2005.0-Mojih 45 Skalina/2015.0-50 Originalnih Pjesama"
Tereza Kesovija,Tereza Kesovija,Za Jedan Tren,,,To Sam Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-To Sam Ja,nan-To Sam Ja/2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Nek' Zapjeva Stara Klapa,,,To Sam Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-To Sam Ja,nan-To Sam Ja/2018.0-Moja Splitska Ljeta
Tereza Kesovija,Tereza Kesovija,To Sam Ja,,,To Sam Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-To Sam Ja,nan-To Sam Ja
Tereza Kesovija,Tereza Kesovija,Prva Noć,,,To Sam Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-To Sam Ja,nan-To Sam Ja
Tereza Kesovija,Tereza Kesovija,Šutjeti,,,To Sam Ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-To Sam Ja,nan-To Sam Ja
Tereza Kesovija,Tereza Kesovija,Con Te Partiro,,,Kad Jednog Dana Prisjetim Se Svega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Kad Jednog Dana Prisjetim Se Svega,nan-Kad Jednog Dana Prisjetim Se Svega
Tereza Kesovija,Tereza Kesovija,Ja Sam Tvoja Muzika,,,Kad Jednog Dana Prisjetim Se Svega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Kad Jednog Dana Prisjetim Se Svega,nan-Kad Jednog Dana Prisjetim Se Svega
Tereza Kesovija,Tereza Kesovija,Kad Jednog Dana Prisjetim Se Svega,,,Kad Jednog Dana Prisjetim Se Svega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Kad Jednog Dana Prisjetim Se Svega,nan-Kad Jednog Dana Prisjetim Se Svega
Tereza Kesovija,Tereza Kesovija,Pronađi Put,,,Kad Jednog Dana Prisjetim Se Svega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Kad Jednog Dana Prisjetim Se Svega,"nan-Kad Jednog Dana Prisjetim Se Svega/nan-Gdje Ima Srca, Tu Sam I Ja/2000.0-Ja Sam Pjesma (Najljepše Mediteranske Melodije)/2005.0-Mojih 45 Skalina/2007.0-The Platinum Collection/2015.0-50 Originalnih Pjesama"
Tereza Kesovija,Tereza Kesovija,Pred Tvojim Vratima,,,Kad Jednog Dana Prisjetim Se Svega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Kad Jednog Dana Prisjetim Se Svega,nan-Kad Jednog Dana Prisjetim Se Svega/2000.0-Spomenar (Balade Mora I Ljubavi)/nan-S Druge Strane Sna (Live)/2005.0-Mojih 45 Skalina/2007.0-The Platinum Collection/2008.0-A L'Olympia/2012.0-Najljepše Ljubavne Pjesme/2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Ne Sanjaj Ljubavi Stare,,,Kad Jednog Dana Prisjetim Se Svega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Kad Jednog Dana Prisjetim Se Svega,nan-Kad Jednog Dana Prisjetim Se Svega/2012.0-Najljepše Ljubavne Pjesme/2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Izlazi Sunce,,,Kad Jednog Dana Prisjetim Se Svega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Kad Jednog Dana Prisjetim Se Svega,nan-Kad Jednog Dana Prisjetim Se Svega/2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Za Jubav San Dala Sve,,,Kad Jednog Dana Prisjetim Se Svega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Kad Jednog Dana Prisjetim Se Svega,nan-Kad Jednog Dana Prisjetim Se Svega
Tereza Kesovija,Tereza Kesovija,Nikad Te Nisan Prokljela,,,Kad Jednog Dana Prisjetim Se Svega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Kad Jednog Dana Prisjetim Se Svega,nan-Kad Jednog Dana Prisjetim Se Svega/2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Ja Ti Samo Pjevat Mogu,,,Kad Jednog Dana Prisjetim Se Svega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Kad Jednog Dana Prisjetim Se Svega,nan-Kad Jednog Dana Prisjetim Se Svega
Tereza Kesovija,Tereza Kesovija,Pozdravi Ga Vjetre,,,Kad Jednog Dana Prisjetim Se Svega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Kad Jednog Dana Prisjetim Se Svega,nan-Kad Jednog Dana Prisjetim Se Svega
Tereza Kesovija,Tereza Kesovija,Con Te Partiro (Instrumental),,,Kad Jednog Dana Prisjetim Se Svega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan-Kad Jednog Dana Prisjetim Se Svega,nan-Kad Jednog Dana Prisjetim Se Svega
Tereza Kesovija,Tereza Kesovija,Barcarola,3:44,,Barcarola,,,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0-Barcarola,1999.0-Barcarola
Tereza Kesovija,Tereza Kesovija,Unlisted Track,,,Barcarola,,,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0-Barcarola,1999.0-Barcarola
Tereza Kesovija,Tereza Kesovija,Barcarola (Instrumental),3:44,,Barcarola,,,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0-Barcarola,1999.0-Barcarola
Tereza Kesovija,Tereza Kesovija,I Ni Me Stra ( Mhj 99 ),,,Samo Malo Intime,,,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0-Samo Malo Intime,1999.0-Samo Malo Intime
Tereza Kesovija,Tereza Kesovija,Ludi Dani Naše Mladosti Fernando,,,Samo Malo Intime,,,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0-Samo Malo Intime,1999.0-Samo Malo Intime
Tereza Kesovija,Tereza Kesovija,Potraži Me,,,Samo Malo Intime,,,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0-Samo Malo Intime,1999.0-Samo Malo Intime
Tereza Kesovija,Tereza Kesovija,Sretan Rođendan,,,Samo Malo Intime,,,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0-Samo Malo Intime,1999.0-Samo Malo Intime
Tereza Kesovija,Tereza Kesovija,Samo Malo Intime,,,Samo Malo Intime,,,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0-Samo Malo Intime,1999.0-Samo Malo Intime
Tereza Kesovija,Tereza Kesovija,Nessun Dorma,,,Samo Malo Intime,,,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0-Samo Malo Intime,1999.0-Samo Malo Intime
Tereza Kesovija,Tereza Kesovija,"Tko Gubi, Gubi Sve",,,Samo Malo Intime,,,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0-Samo Malo Intime,1999.0-Samo Malo Intime/2007.0-The Platinum Collection/2015.0-50 Originalnih Pjesama
Tereza Kesovija,Tereza Kesovija,Kristinka,,,Samo Malo Intime,,,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0-Samo Malo Intime,1999.0-Samo Malo Intime
Tereza Kesovija,Tereza Kesovija,Ljubavni Tango,,,Samo Malo Intime,,,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0-Samo Malo Intime,1999.0-Samo Malo Intime
Tereza Kesovija,Tereza Kesovija,"Za Sva Vremena, Dubrovnik",,,Samo Malo Intime,,,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0-Samo Malo Intime,1999.0-Samo Malo Intime/2015.0-50 Originalnih Pjesama
