Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Izvedba_diskografija,Album_1_diskografija,Album_2_diskografija,Url_diskografija,Song_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Album_8_diskografija,Album_9_diskografija,Album_10_diskografija,Album_11_diskografija,Album_12_diskografija,Album_13_diskografija,Album_14_diskografija,Album_15_diskografija,Album_16_diskografija,Album_17_diskografija,Album_18_diskografija,Album_19_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz,Artist_discogs,Song_discogs,Song_duration_discogs,Lyrics By_discogs,Music By_discogs,Album_title_discogs,Album_year_discogs,Featuring_discogs,All_albums_discogs
zT3Xu5sD_1_112,Mišo Kovač,Mate Mišo Kovač,Tiha noc,5205,"Tiha noc
i raduju se svi
tiha noc
ja ne znam gdje si ti

Ref.
Boze moj, ne ostavljaj me ti
na svijetu tom bez ljubavi
Boze moj, ne ostavljaj me ti
za grijehe sve oprosti mi
 
Tiha noc 
i raduje se sve
tiha noc
u dusi hladno je

Ref.","https://tekstovi.net/2,692,43106.html",,,,,,,,['Zdenko Runjić'],['Eva Silas'],['Branko Glavan'],['Mate Mišo Kovač'],1989 - Suza nebeska,1994 - Pjesma za Edija,https://diskografija.com/pjesma/tiha-noc-11828.htm,Tiha noć,2007 - Da te mogu pismom zvati Libar X,,,,,,,,,,,,,,,,,"Tiha noć i raduju se svi
Tiha noć ja ne znam gdje si ti

Bože moj ne ostavljaj me ti
Na svijetu tom bez ljubavi

Bože moj ne ostavljaj me ti
Za grijehe sve oprosti mi

Tiha noć i raduje se sve
Tiha noć u duši hladno je

Bože moj ne ostavljaj me ti
Na svijetu tom bez ljubavi

Bože moj ne ostavljaj me ti
Za grijehe sve oprosti mi
",Tiha noć,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/tiha-noc.html,Mišo Kovač,Tiha Noć,4:16,Eva Silas,Zdenko Runjić,Suza Nebeska,,,nan-Suza Nebeska/1994.0-Istina O Blajburgu
zT3Xu5sD_1_113,Mišo Kovač,Mate Mišo Kovač,Tri suze,2418,"Posao sam jedne noci
na daleki put bez kraja
vodila me mladost moja
daleko od zavicaja

Da li sada neko ceka
po necemu da li pamti
ovo srce koje zeli
a ne moze da se vrati
 
Ref. 2x 
Tri suze na mome licu
a samo jedna zelja
za jucer, za danas, za sutra
za jednu kap veselja

Ref. 3x","https://tekstovi.net/2,692,51098.html",,,,,,,,['Đorđe Novković'],['Marina Tucaković'],['Mato Došen'],['Mate Mišo Kovač'],1989 - Samo nas nebo rastavit može,"1999 - Pjevaj, legendo",https://diskografija.com/pjesma/tri-suze-7061.htm,Tri suze,2006 - The platinum collection,,,,,,,,,,,,,,,,,"Pošao sam jedne noći 
Na daleki put bez kraja
Vodila me mladost moja
Daleko od zavičaja

Da li sada neko čeka
Po nečemu da li pamti
Ovo srce koje želi
A ne može da se vrati

Tri suze na mome licu, 
A samo jedna želja, 
Za jučer, za danas, za sutra, 
Za jednu kap veselja, 
Za jučer, za danas, za sutra, 
Za jednu kap veselja, 

Pošao sam jedne noći 
Na daleki put bez kraja
Vodila me mladost moja
Daleko od zavičaja

Tri suze na mome licu, 
A samo jedna želja, 
Za jučer, za danas, za sutra, 
Za jednu kap veselja, 
Za jučer, za danas, za sutra, 
Za jednu kap veselja, 

Za jučer, za danas, za sutra, 
Za jednu kap veselja",Tri suze,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/tri-suze.html,Mišo Kovač,Tri Suze,3:44,,,Samo Nas Nebo Rastavit Može,1989.0,,"1989.0-Samo Nas Nebo Rastavit Može/nan-Samo Nas Nebo Rastavit Može/2002.0-Pjevaj, Legendo (19 Velikih Hitova)/2006.0-The Platinum Collection"
zT3Xu5sD_1_114,Mišo Kovač,Mate Mišo Kovač,Tvoja mala (duet Ivana Kovac),29686,"Moje pisme nek te prate
nek ti budu moja dota
sve sto imam, ostavljam ti
zlatna noto mog zivota

Nisam dite, ja sam tvoja
loza davno procvitala
i da zivim sto godina
uvik bicu tvoja mala
 
Ref.
Dodji k meni, sunce moje
moja nado, slamko spasa
pa zajedno zapivajmo
dalmatinsku ispod plasa

Kada dodjem na kraj puta
kada pisma bude stala
i onda cu svima reci
da sam bila tvoja mala

Ref.","https://tekstovi.net/2,692,34539.html",,,,,,,,,,,"['Mate Mišo Kovač', 'Ivana Kovač']",,,https://diskografija.com/pjesma/tvoja-mala-16709.htm,Tvoja mala,,,,,,,,,,,,,,,,,,,,,Mišo Kovač,Tvoja Mala,3:08,,,100 Originalnih Hitova,2012.0,,2012.0-100 Originalnih Hitova
zT3Xu5sD_1_115,Mišo Kovač,Mate Mišo Kovač,Tvoje lice,423,"Ti imas lice jasno kao dan
kao nebo poslije kise
i sve o tebi odavno vec znam
sve na tvome licu pise

Na tvome licu znam kad umre cvijet
pod suncem, sto nas grije
jer, tvoje lice odaje taj svijet
sto u svome srcu krijes
 
Ref.
Gledao sam kako spavas
kad su dolazile ptice
da probude osmijeh tvoj

Gledao sam kako places
gledao tvoje lice
i vidio zivot svoj

Ti imas lice jasno kao dan
kao nebo poslije kise
tek, jedno nisam mogao da znam
da me ne volis, ne volis vise

Ref.","https://tekstovi.net/2,692,63736.html",,,,,,,,['Stipica Kalogjera'],['Drago Britvić'],,['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/tvoje-lice-10818.htm,Tvoje lice,,,,,,,,,,,,,,,,,,,,,Mišo Kovač,Tvoje Lice,,Dragutin Britvić,Stipica Kalogjera,Tvoje Lice,,,nan-Tvoje Lice/nan-Mišo Kovač/2012.0-100 Originalnih Hitova/2019.0-Original Album Collection – Vol. 1
zT3Xu5sD_1_116,Mišo Kovač,Mate Mišo Kovač,U svakoj te zeni pokusavam naci,27,"U sutonu zlatnom nakraj nekih mora
dok su vrele sjene tonule u noci
trebao sam tebe, daleku i davnu
umornom od puta, da mi sklopis oci

Plac gitare sjetne, sto mi nosi snove
polako me vraca do najdraze luke
i opet te vidim u haljini bijeloj
raspletene kose, gdje mi pruzas ruke
 
Ref. 2x
Umoran od pica, praznih avantura
lutanja po svijetu, gdje me more baci
u rukama stranim, kad se vecer spusti
u svakoj te zeni pokusavam naci

Kao da su kise prekrile sve staze
do staroga kraja i do tvojih ruku
poput brodolomca sto se slamke hvata
u pjesmama davnim, trazim zadnju luku

Ref. 2x","https://tekstovi.net/2,692,65155.html",,,,,,,https://lyricstranslate.com/nl/miso-kovac-lyrics.html,['Slobodan M. Kovačević'],['Ivica Flesch'],['Slobodan M. Kovačević'],['Mate Mišo Kovač'],1979 - Uvijek ima nešto dalje,2004 - Zabavni megamix,https://diskografija.com/pjesma/u-svakoj-te-zeni-pokusavam-naci-11647.htm,U svakoj te ženi pokušavam naći,,,,,,,,,,,,,,,,,,,,,Mišo Kovač,U Svakoj Te Ženi Pokušavam Naći,3:48,Ivica Flesch,,Uvijek Ima Nešto Dalje,,,nan-Uvijek Ima Nešto Dalje/2019.0-Original Album Collection – Vol. 1
zT3Xu5sD_1_117,Mišo Kovač,Mate Mišo Kovač,Varljivo ljeto,2521,"Znao sam samo njeno ime
ne znam zasto je godine krila
vjerovat mi nije htjela
cudna je neka djevojka bila

Nemirne oci pune strasti
a kose zlatne poput sunca
i sada ne znam kako je brzo
pronasla stazu do moga srca
 
Ref. 2x
Znao sam da je varljivo ljeto
a srusise me njene drazi
i sto bi drugo, padoh pred nju, eto
tih vrelih dana na morskoj plazi

Setnje duge voljela je jutrom
igre u dvoje u morskoj pjeni
predvecer umorna vec od svega
njezno bi ruke pruzala meni

Na kraju kao sto uvijek biva
rece mi, drago joj sto me srela
i ode ljeto, ode i ona
a vjerovat mi nije htjela

Ref. 4x","https://tekstovi.net/2,692,49340.html",,,,,,,,['Slobodan M. Kovačević'],['Bratislav Zlatanović'],['Slobodan M. Kovačević'],['Mate Mišo Kovač'],1979 - Uvijek ima nešto dalje,2004 - Zabavni megamix,https://diskografija.com/pjesma/varljivo-ljeto-11643.htm,Varljivo ljeto,,,,,,,,,,,,,,,,,,,,,Mišo Kovač,Varljivo Ljeto,3:21,Bratislav Zlatanović,,Uvijek Ima Nešto Dalje,,,nan-Uvijek Ima Nešto Dalje/2019.0-Original Album Collection – Vol. 1
zT3Xu5sD_1_118,Mišo Kovač,Mate Mišo Kovač,Vise od zivota ne mogu ti dati,1765,"Ja sam covjek sto nema svoj dom
nekad bio je u srcu tvom
kad si vrata zatvorila ti
sve je ostalo vatra i dim

Ja sam putnik sto putuje sam
samo tako ja zivjeti znam
nije vazno sto donosi dan
ti si srusila svaki moj san
ja sam putnik sto putuje sam
samo tako ja zivjeti znam
 
Ref.
Vise od zivota ne mogu ti dati
sa mnom il' bez mene, nek' te sreca prati
al' upamti jedno, jos te uvijek voli
covjek kojeg ti si ranila do boli

Ref. 2x","https://tekstovi.net/2,692,56265.html",,,,,,,,,,,['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/vise-od-zivota-ne-mogu-ti-dati-8750.htm,Više od života ne mogu ti dati,,,,,,,,,,,,,,,,,,"Ja sam čovjek što nema svoj dom
Nekad bio je u srcu tvom
Kad si vrata zatvorila ti
Sve je ostalo vatra i dim

Ja sam putnik što putuje sam
Samo tako ja živjeti znam
Nije važno što donosi dan
Ti si srušila svaki moj san
Ja sam putnik što putuje sam
Samo tako ja živjeti znam

Više od života ne mogu ti dati
Sa mnom il bez mene nek te sreća prati
Al upamti jedno još te uvijek voli
čovjek kojeg ti si ranila do boli",Više od života ne mogu ti dati,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/vise-od-zivota-ne-mogu-ti-dati.html,Mišo Kovač,Više Od Života Ne Mogu Ti Dati,,,,Budi Čovjek Dobre Volje,,,nan-Budi Čovjek Dobre Volje
zT3Xu5sD_1_119,Mišo Kovač,Mate Mišo Kovač,Vise se neces vratiti,399,"Ti nisi radosna
to dugo vec znam
usprkos ljubavi
sto mogu da dam

Nas skromni mali dom
utihnut ce tad
a to da odlazis
ne, nije to san
 
Ref. 2x 
O draga, nemoj, nemoj lagati
jer, ti se nikad neces vratiti
u ovaj dom

Te cudne zakone
sto donosi svijet
ja necu priznati
jer zivot je lijep

I necu plakati
dok prihvacam kraj
jer, sve je prolazno
i rastanak taj

Ref. 2x","https://tekstovi.net/2,692,63141.html",,,,,,,,['Đorđe Novković'],['Đorđe Novković'],['Stipica Kalogjera'],['Mate Mišo Kovač'],1985 - Ostala si uvijek ista,2003 - Najdraže pjesme Miše Kovača,https://diskografija.com/pjesma/vise-se-neces-vratiti-7898.htm,Više se nećeš vratiti,2004 - Zabavni megamix,2006 - The platinum collection,2007 - Đorđe Novković - Gold collection,,,,,,,,,,,,,,,"Ti nisi radosna
To dugo već znam
Usprkos ljubavi
Što mogu da dam

Naš skromni mali dom
Utihnut će sad
A to da odlaziš
Ne, nije to san

O draga nemoj, nemoj lagati
Jer ti se nikad nećeš vratiti
U ovaj dom

O draga nemoj, nemoj lagati
Jer ti se nikad nećeš vratiti
U ovaj dom

Te čudne zakone
Što donosi svijet
Ja neću priznati
Jer život je lijep

I neću plakati
Dok prihvaćam kraj
Jer sve je prolazno
I rastanak taj

O draga nemoj, nemoj lagati
Jer ti se nikad nećeš vratiti
U ovaj dom

O draga nemoj, nemoj lagati
Jer ti se nikad nećeš vratiti
U ovaj dom",Više se nećeš vratiti,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/vise-se-neces-vratiti.html,Mišo Kovač,Više Se Nećeš Vratiti,,Đorđe Novković,Đorđe Novković,Više Se Nećeš Vratiti / Reci Zbogom,,,nan-Više Se Nećeš Vratiti / Reci Zbogom/nan-Ostala Si Uvijek Ista/nan-Rane Godine 1964-1969 / Ostala Si Uvijek Ista/nan-Rane Godine 1964-1969 / Ostala Si Uvijek Ista/nan-Najdraže Pjesme Miše Kovača/2006.0-The Platinum Collection/2012.0-100 Originalnih Hitova
zT3Xu5sD_1_120,Mišo Kovač,Mate Mišo Kovač,Volim te i danas kao nekad,431,"Za tebe je svaka moja pjesma
svaki korak u noc i u dan
za tebe je svaka moja strepnja
svaka tuga kad ostanem sam

Za tebe je svako moje pismo
svaki uzdah, svaka njezna rijec
k´o da se ni rastajali nismo
sve o meni znas odavno vec

Ref.
Volim te i danas kao nekad
volim kad ti ruku mogu dati
kad sam s tobom neka stanu sati
neka zvijezde sakriju svoj sjaj","https://tekstovi.net/2,692,64000.html",,,,,,,,['Dušan Šarac'],['Željko Sabol'],['Raymond Ruić'],['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/volim-te-i-danas-kao-nekad-11638.htm,Volim te i danas kao nekad,,,,,,,,,,,,,,,,,,,,,Mišo Kovač,Volim Te I Danas Kao Nekad,2:56,,,Ovo Je Naša Noć,,,nan-Ovo Je Naša Noć/2019.0-Original Album Collection – Vol. 1
zT3Xu5sD_1_121,Mišo Kovač,Mate Mišo Kovač,Volin te za sva vrimena,290,"Sve pomalo na te slici
u svemu si samo zena
i dok trazin bolje rici
volin te za sva vrimena

Minjaju se boje mora
boja lica, sva imena
ja govorin, sta ne moran
volin te za sva vrimena
 
Ref. 2x
Za vrimena i gruba i lipa
sto cekaju, sto se jos ne znaju
ta vrimena i duga i kratka
kao judi, sto se minjaju i traju

Sve pomalo tebe slika
jakon bojon svakog trena
pa si zalo ili sika
volin te za sva vrimena

Minjaju se pravci vitra
varljiva je, kazu, zena
ali, jedna strana titra
volin te za sva vrimena

Ref. 2x","https://tekstovi.net/2,692,64059.html",,,,,,,,['Dušan Šarac'],['Krste Juras'],['Mato Došen'],['Mate Mišo Kovač'],1982 - Dalmacija u mom oku,2003 - Najdraže pjesme Miše Kovača,https://diskografija.com/pjesma/volin-te-za-sva-vrimena-7902.htm,Volin te za sva vrimena,2006 - The platinum collection,,,,,,,,,,,,,,,,,"Sve pomalo na te sliči
U svemu si samo žena
I dok tražim bolje riči
Volim te za sva vrimena

Minjaju se boje mora, 
Boja lica, sva imena
Ja govorim što ne moram
Volim te za sva vrimena

Za vrimena i gruba i lipa, 
Što čekaju što se još ne znaju
Za vrimena i duga i kratka, 
Kao ljudi što se minjaju i traju

Sve pomalo tebe slikam
Jakom bojom svakom trena
Pa si žalon ili slika
Volim te za sva vrimena

Minjaju se pravci vitra 
Varljiva je kažu žena 
Ali jedna struna titra
Volim te za sva vrimena

Za vrimena i gruba i lipa, 
Što čekaju što se još ne znaju
Za vrimena i duga i kratka, 
Kao ljudi što se minjaju i traju",Volim te za sva vrimena,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/volim-te-za-sva-vrimena.html,Mišo Kovač,Volin Te Za Sva Vrimena,3:14,,,Dalmacija U Mom Oku,,,nan-Dalmacija U Mom Oku/nan-Najdraže Pjesme Miše Kovača/2006.0-The Platinum Collection/2012.0-100 Originalnih Hitova/2019.0-Original Album Collection – Vol. 1
zT3Xu5sD_1_122,Mišo Kovač,Mate Mišo Kovač,"Vracam ti se, Dalmacijo, mati",16741,"Grubo me je privarilo vrime
priko noci splelo mrizu bora
starija san nosec svoje brime
san ka leut daleko od mora

Isplaka san svoje dane lise
sva su bila zatvorena vrata
gospe moja, ja ne mogu vise
stat ce srce poput starog sata
ladne su mi, ladne ove kise
a na jugu i zime su od zlata
 
Ref.
Vracam ti se, Dalmacijo, mati
umoran san, negdi moran stati
kad nan rane i dusu i tilo 
svako trazi materino krilo

Vracam ti se, Dalmacijo, mati
salji klapu da me puten prati
zapivat cu, nek proplace stina
evo, majko, evo tvoga sina

Kad san stiga blizu rodnog zala
kad san vidi skolje i vapore
suza mi je pobigla i pala
teska suza, slana kao more

Osta san bez rici od lipote
pijan od srice ka od crnog vina
zalud ti je bilo, moj zivote
ovo more moja je sudbina
zalud ti je bilo, moj zivote
ove niti sezu iz davnina

Ref.

Zapivat cu nasu od starina
Dalmacijo, evo tvoga sina","https://tekstovi.net/2,692,25939.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grubo me je prevarilo vrime.
Preko noći splelo mrižu bora.
Starija san noseć svoje brime
san ka leut daleko od mora.

Isplaka san svoje dane lipe
sva su bila zatvorena vrata.
Gospe moja, ja ne mogu više
stat će srce poput starog sata.
Ladne su mi, ladne ove kiše
a na jugu i zime su od zlata.

Vraćam ti se, Dalmacijo mati
umoran san, negdi moram stati.
Kad nan rane i dušu i tilo
svako traži materino krilo.

Vraćam ti se, Dalmacijo, mati
šalji klapu da me putem prati.
Zapivat ću nek proplaće stina
evo, majko, evo tvoga sina.

Kad san stiga blizu rodnog žala,
kad san vidi školje i vapore
suza mi je pobigla i pala,
teška suza, slana kao more.

Osta san bez riči od lipote
pijan od sriće ka od crnog vina.
Zalud ti je bilo moj živote
ovo more moja je sudbina.
Zalud ti je bilo moj živote
ove niti sežu iz davnina.

Zapivat ću našu od starina
Dalmacijo, evo tvoga sina.","Vraćam ti se, Dalmacijo, mati",https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/vracam-ti-se-dalmacijo-mati.html,Mišo Kovač,Vraćan Ti Se Dalmacijo Mati,3:35,,,100 Originalnih Hitova,2012.0,,2012.0-100 Originalnih Hitova
zT3Xu5sD_1_123,Mišo Kovač,Mate Mišo Kovač,Vrbe,381,"Dvije su vrbe
pokraj rijeke tiho plakale
dok su se vlati
ovim poljem tuzno svijale

Sjecam se, Nina
one jeseni, kad si otisla
bio je vjetar
zar ne pamtis 
 
Ref. 2x 
Tvoja je kosa
poput grana bila nemirna
posljednje zbogom
kad si rekla, sva u suzama

Sjeti se, Nina
one jeseni, kad si otisla
sjeti se vrba
pokraj rijeke","https://tekstovi.net/2,692,63165.html",,,,,,,,['Zdenko Runjić'],['Zdenko Runjić'],,['Mate Mišo Kovač'],1971 - Zlatni snovi,2001 - Neizrecivo dobro izdanje,https://diskografija.com/pjesma/vrbe-6568.htm,Vrbe,,,,,,,,,,,,,,,,,,,,,Mišo Kovač,Vrbe,,,,Mornaru Za Sretan Put / Vrbe,1971.0,,1971.0-Mornaru Za Sretan Put / Vrbe
zT3Xu5sD_1_124,Mišo Kovač,Mate Mišo Kovač,Vrelo mog zivota,5559,"Vratit' cu se kada svane
dan djetinjstva u toj luci
vratit' cu se kada stane
rijec u grlu, sat na ruci

Vratit' cu se kad sve prodje
niti rijeci necu reci
koga bude, neka dodje
popit' cemo, poci leci
 
Ref. 2x
Kuco stara, stari brode
kuco stara, mili rode
ti si bila mladost i ljepota
kuco stara, vrelo mog zivota

Ref. 3x","https://tekstovi.net/2,692,43584.html",,,,,,,,['Dušan Šarac'],['Krste Juras'],['Mato Došen'],['Mate Mišo Kovač'],1986 - Ti si pjesma moje duše,1988 - Koncert - uživo,https://diskografija.com/pjesma/vrelo-mog-zivota-10553.htm,Vrelo mog života,2007 - Live collection - uživo,,,,,,,,,,,,,,,,,"Vratit ću se kada svane
Dan djetinjstva u toj luci
Vratit ću se kada stane
Riječ u grlu, sat na ruci.

Vratit ću se kad sve prođe
Niti riječi neću reći
Koga bude, neka dođe
Popit ćemo, poći leći.

Kućo stara, stari brode
Kućo stara, mili rode
Ti si bila mladost i ljepota
Kućo stara, vrelo mog života.",Vrelo mog života,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/vrelo-mog-zivota.html,Mišo Kovač,Vrelo Mog Života,3:50,Krsto Juras,Dušan Šarac,Ti Si Pjesma Moje Duše,,,nan-Ti Si Pjesma Moje Duše/1987.0-Ti Si Pjesma Moje Duše/nan-Koncert
zT3Xu5sD_1_125,Mišo Kovač,Mate Mišo Kovač,Vrijeme plakanja,5667,"Kad u grlu stane rijec
a bol te gusi
kada shvatis da je kraj
a jos se voli

Cuces kako zadnji put u tvojoj dusi
rida jedan jos
neisplakani svijet
 
To ti zivot daje znak
da kazes zbogom
makar srce tvoje
jos je samo njeno

Ti ces od sad biti sam
sa jednom sjenom
sto duboko cuva
sjecanje na nju

Ref.
Kao dugi tmurni dan
sto kisu sprema
kao zadnji mrtvi list
sto vjetar nosi

Stvarnost kida san
a suza vise nema
kad se zivot rusi
ne cuje se plac

Ref.","https://tekstovi.net/2,692,47406.html",,,,,,,,['B. Owens'],"['Drago Britvić', 'B. Owens']",['Stjepan Mihaljinec'],['Mate Mišo Kovač'],1985 - Ostala si uvijek ista,"1988 - Koncert - uživo
Aranžman: Mato Došen",https://diskografija.com/pjesma/vrijeme-plakanja-7897.htm,Vrijeme plakanja,2003 - Najdraže pjesme Miše Kovača,2006 - The platinum collection,"2007 - Live collection - uživo
Aranžman: Mato Došen",,,,,,,,,,,,,,,"Kad u grlu stane riječ, a bol te guši
Kada shvatiš da je kraj, a još se voli
Ćut ćeš kako zadnji put u tvojoj duši
Rida jedan još neisplakani svijet

To ti život daje znak da kažeš zbogom
Makar srce tvoje još je samo njeno
Ti ćeš od sad biti sam sa jednom sjenom
Što duboko čuva sjećanje na nju

Kao dugi tmurni dan što kišu sprema
Kao zadnji mrtvi list što vjetar nosi
Stvarnost kida san, a suza više nema
Kad se život ruši ne čuje se plač

To ti život daje znak da kažeš zbogom
Makar srce tvoje još je samo njeno
Ti ćeš od sad biti sam sa jednom sjenom
Što duboko čuva sjećanje na nju

Kao dugi tmurni dan što kišu sprema
Kao zadnji mrtvi list što vjetar nosi
Stvarnost kida san, a suza više nema
Kad se život ruši ne čuje se plač",Vrijeme plakanja,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/vrijeme-plakanja.html,Mišo Kovač,Vrijeme Plakanja,2:45,Dragutin Britvić,"Alvis E. Owens, Jr.",Ostala Si Uvijek Ista,,,nan-Ostala Si Uvijek Ista/nan-Koncert/nan-Rane Godine 1964-1969 / Ostala Si Uvijek Ista/nan-Rane Godine 1964-1969 / Ostala Si Uvijek Ista/nan-Najdraže Pjesme Miše Kovača/2006.0-The Platinum Collection/2012.0-100 Originalnih Hitova
zT3Xu5sD_1_126,Mišo Kovač,Mate Mišo Kovač,Za mene srece nema,2628,"Sad kad te nema
ja skinuo bi zvijezde sa neba
sad kad te nema
ja osjecam kol'ko te trebam

A sve je kasno
kad prije to nisam znao
i sada placam
za ono sto nisam ti dao
 
Ref. 2x
Na svijetu tom
za mene srece nema
jer moja ljubav
drugom je postala zena

Placem sad ja
cemu da srce se nada
kad moju ljubav
drugi ljubi sada

Drugi ljubi sada","https://tekstovi.net/2,692,53469.html",,,,,,,,['Đorđe Novković'],['Đorđe Novković'],['Zlatko Dvoržak'],['Mate Mišo Kovač'],,,https://diskografija.com/pjesma/za-mene-srece-nema-10817.htm,Za mene sreće nema,,,,,,,,,,,,,,,,,,,,,Mišo Kovač,Za Mene Sreće Nema,,,,Za Mene Sreće Nema / Znam Da Si Sama,,,nan-Za Mene Sreće Nema / Znam Da Si Sama/nan-Mišo Kovač/2019.0-Original Album Collection – Vol. 1
zT3Xu5sD_1_127,Mišo Kovač,Mate Mišo Kovač,Zalij to cvijece suzama srece,445,"Kad se svijas oko mene
kao brsljan oko zida
ti si rijeka s tijelom zene
sto me nosi tko zna kud

Tvoje ruke oko mene
tvoje usne na mom vratu
a oko nas ruze cvatu
makar vec je jesen tu
 
Ref. 2x 
Zalij to cvijece suzama srece
nek´ tvoje srce zna
nitko te nikad voljeti nece
kao sto volim ja 

Kad se svijas oko mene
kad te budim, tad me ljubis
znam da tvoja ljubav vrijedi
vise nego citav svijet

Tvoje ruke oko mene
tvoje usne na mom vratu
a oko nas ruze cvatu
makar vec je jesen tu

Ref. 2x

Kao sto volim ja, kao sto volim ja
kao sto volim ja","https://tekstovi.net/2,692,63162.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kad se svijaš oko mene
Kao bršljan oko zida
Ti si rijeka s tijelom žene
Što me nosi ko zna kud

Tvoje ruke oko mene
Tvoje usne na mom vratu
A oko nas ruže cvatu
Makar već je jesen tu

Zalij to cvijeće suzama sreće
Nek tvoje srce zna
Nitko te nikad voljeti neće
Kao što volim ja

Zalij to cvijeće suzama sreće
Nek tvoje srce zna
Nitko te nikad voljeti neće
Kao što volim ja

*

Kad se svijaš oko mene
Kad te budim, kad me ljubiš
Znam da tvoja ljubav vrijedi
Više nego čitav svijet

Tvoje ruke oko mene
Tvoje usne na mom vratu
A oko nas ruže cvatu
Makar već je jesen tu

Zalij to cvijeće suzama sreće
Nek tvoje srce zna
Nitko te nikad voljeti neće
Kao što volim ja

Zalij to cvijeće suzama sreće
Nek tvoje srce zna
Nitko te nikad voljeti neće
Kao što volim ja

Zalij to cvijeće suzama sreće
Nek tvoje srce zna
Nitko te nikad voljeti neće
Kao što volim ja

Kao što volim ja
Kao što volim ja
Kao što volim ja",Zalij to cvijeće suzama sreće,https://cuspajz.com//tekstovi-pjesama/pjesma/mate-miso-kovac/zalij-to-cvijece-suzama-srece.html,Mišo Kovač,Zalij To Cvijeće Suzama Sreće,,,Stjepan Mihaljinec,Zalij To Cvijeće Suzama Sreće / Prve Suze,1972.0,,1972.0-Zalij To Cvijeće Suzama Sreće / Prve Suze/2012.0-100 Originalnih Hitova
